,PM10,PM10,PM10,PM10,PM10
지역,강원 강릉시,광주 북구,대전 중구,부산 해운대구,서울 서대문구
일시,,,,,
2017-01-11 09:00:00,25.0,23.0,35.3,23.0,19.0
2017-01-11 12:00:00,28.0,25.0,28.7,24.7,26.7
2017-01-11 15:00:00,27.3,25.0,33.3,28.7,33.7
2017-01-11 18:00:00,32.3,27.7,25.3,30.0,28.0
2017-01-11 21:00:00,40.3,27.7,40.7,34.0,25.3
2017-01-12 00:00:00,42.7,36.3,33.3,34.3,30.3
2017-01-12 03:00:00,46.0,39.7,41.0,30.7,32.7
2017-01-12 06:00:00,40.0,39.7,34.0,34.3,35.3
2017-01-12 09:00:00,57.5,40.3,45.0,36.0,38.0
2017-01-12 12:00:00,62.7,57.7,66.0,48.0,34.3
2017-01-12 15:00:00,62.0,72.3,73.3,43.7,31.3
2017-01-12 18:00:00,45.3,141.7,75.0,56.7,27.3
2017-01-12 21:00:00,29.7,84.3,50.3,77.0,18.0
2017-01-13 00:00:00,16.3,56.3,31.0,71.3,24.3
2017-01-13 03:00:00,16.7,60.3,23.7,60.3,26.0
2017-01-13 06:00:00,16.0,54.3,35.3,30.0,20.3
2017-01-13 09:00:00,20.0,53.0,24.7,24.3,18.3
2017-01-13 12:00:00,33.7,53.0,49.7,26.0,25.0
2017-01-13 15:00:00,38.0,53.0,43.7,37.3,22.3
2017-01-13 18:00:00,30.3,45.0,39.0,58.7,39.0
2017-01-13 21:00:00,31.0,29.0,26.3,48.3,44.7
2017-01-14 00:00:00,32.7,26.3,29.7,34.7,66.7
2017-01-14 03:00:00,37.7,30.3,50.7,26.0,72.7
2017-01-14 06:00:00,42.0,41.0,66.0,23.7,68.7
2017-01-14 09:00:00,42.0,45.0,67.0,45.0,49.0
2017-01-14 12:00:00,46.7,49.7,43.0,37.7,35.0
2017-01-14 15:00:00,43.0,36.3,27.3,35.0,32.7
2017-01-14 18:00:00,33.3,25.0,29.3,29.7,57.0
2017-01-14 21:00:00,28.7,28.3,31.3,28.3,53.3
2017-01-15 00:00:00,37.7,32.3,55.7,36.0,43.0
2017-01-15 03:00:00,37.3,39.0,50.7,37.3,28.3
2017-01-15 06:00:00,28.3,37.7,50.7,32.7,22.7
2017-01-15 09:00:00,25.7,36.3,45.7,34.7,24.0
2017-01-15 12:00:00,23.7,36.3,39.0,28.0,25.7
2017-01-15 15:00:00,27.7,24.3,34.7,25.3,24.0
2017-01-15 18:00:00,25.7,25.7,40.0,24.0,35.3
2017-01-15 21:00:00,27.7,28.3,36.7,23.3,33.3
2017-01-16 00:00:00,24.3,22.3,49.7,21.3,37.7
2017-01-16 03:00:00,26.3,30.3,47.0,23.7,41.0
2017-01-16 06:00:00,26.7,35.7,32.0,24.7,39.3
2017-01-16 09:00:00,30.7,31.7,39.7,26.7,35.7
2017-01-16 12:00:00,38.0,40.0,57.3,24.0,45.3
2017-01-16 15:00:00,32.3,,57.7,19.7,46.7
2017-01-16 18:00:00,31.7,,46.0,27.3,45.3
2017-01-16 21:00:00,45.0,,69.3,39.3,64.7
2017-01-17 00:00:00,26.7,,69.3,31.7,60.7
2017-01-17 03:00:00,19.7,,56.0,24.0,57.7
2017-01-17 06:00:00,18.3,,43.7,25.7,52.7
2017-01-17 09:00:00,22.3,,59.0,24.7,52.0
2017-01-17 12:00:00,31.0,,66.0,57.3,57.3
2017-01-17 15:00:00,31.0,,76.7,29.7,84.7
2017-01-17 18:00:00,38.0,,66.0,35.3,107.7
2017-01-17 21:00:00,34.3,,80.3,53.3,87.7
2017-01-18 00:00:00,31.3,,76.7,59.3,77.3
2017-01-18 03:00:00,38.0,,64.0,39.3,57.0
2017-01-18 06:00:00,79.7,,54.7,32.7,63.3
2017-01-18 09:00:00,105.0,,77.7,33.7,80.7
2017-01-18 12:00:00,100.0,,98.3,53.7,117.0
2017-01-18 15:00:00,86.3,63.0,114.7,65.0,127.0
2017-01-18 18:00:00,86.7,109.0,126.0,88.7,140.3
2017-01-18 21:00:00,91.7,125.0,143.3,97.3,125.0
2017-01-19 00:00:00,89.7,138.3,150.0,82.3,121.0
2017-01-19 03:00:00,82.3,135.0,126.0,78.3,110.7
2017-01-19 06:00:00,76.7,130.3,130.3,72.3,105.0
2017-01-19 09:00:00,66.0,130.3,144.0,68.0,106.3
2017-01-19 12:00:00,73.0,141.7,145.0,86.0,126.0
2017-01-19 15:00:00,73.0,102.3,143.7,66.3,128.7
2017-01-19 18:00:00,66.0,84.3,102.7,71.0,115.3
2017-01-19 21:00:00,80.3,76.3,96.3,75.3,66.0
2017-01-20 00:00:00,64.0,75.7,97.0,71.7,79.0
2017-01-20 03:00:00,76.3,89.0,87.7,69.3,72.0
2017-01-20 06:00:00,82.0,80.3,67.3,76.0,58.3
2017-01-20 09:00:00,70.0,38.3,62.7,69.3,65.7
2017-01-20 12:00:00,75.7,41.0,43.7,65.3,70.3
2017-01-20 15:00:00,24.0,41.7,52.7,48.7,60.0
2017-01-20 18:00:00,27.0,33.7,40.5,70.0,57.7
2017-01-20 21:00:00,32.7,35.0,,54.3,45.7
2017-01-21 00:00:00,59.3,29.7,,48.3,53.0
2017-01-21 03:00:00,59.7,30.3,,44.3,47.0
2017-01-21 06:00:00,60.0,33.7,,33.7,42.7
2017-01-21 09:00:00,56.3,35.7,,33.3,54.0
2017-01-21 12:00:00,54.0,39.7,,39.7,61.7
2017-01-21 15:00:00,36.0,35.0,,37.7,66.0
2017-01-21 18:00:00,30.7,31.0,29.0,37.3,68.0
2017-01-21 21:00:00,33.3,27.7,35.0,37.3,42.0
2017-01-22 00:00:00,36.7,35.7,30.0,31.7,39.3
2017-01-22 03:00:00,47.0,43.0,41.0,27.3,68.0
2017-01-22 06:00:00,46.0,55.0,55.7,38.3,95.3
2017-01-22 09:00:00,39.0,31.0,65.0,51.0,180.7
2017-01-22 12:00:00,84.0,35.7,86.0,37.7,96.0
2017-01-22 15:00:00,82.3,43.0,67.3,36.0,76.3
2017-01-22 18:00:00,64.0,32.3,40.7,43.0,64.7
2017-01-22 21:00:00,64.0,28.3,33.0,45.0,62.7
2017-01-23 00:00:00,63.3,38.3,45.3,37.0,66.7
2017-01-23 03:00:00,55.3,47.7,68.0,29.3,66.0
2017-01-23 06:00:00,56.7,45.7,57.0,30.7,60.3
2017-01-23 09:00:00,55.3,45.0,62.3,35.3,50.3
2017-01-23 12:00:00,52.7,53.7,63.0,39.3,59.0
2017-01-23 15:00:00,48.7,38.3,46.7,31.0,47.0
2017-01-23 18:00:00,46.0,33.7,43.5,27.7,54.3
2017-01-23 21:00:00,50.3,31.7,31.3,25.0,43.0
2017-01-24 00:00:00,46.3,32.3,51.0,27.0,33.7
2017-01-24 03:00:00,45.3,39.7,43.7,24.0,33.0
2017-01-24 06:00:00,39.7,38.3,36.3,20.3,35.0
2017-01-24 09:00:00,37.0,33.0,39.0,21.3,37.7
2017-01-24 12:00:00,31.3,49.7,41.0,20.3,37.0
2017-01-24 15:00:00,26.0,34.3,39.3,21.7,34.7
2017-01-24 18:00:00,31.0,36.3,49.3,23.7,41.0
2017-01-24 21:00:00,38.0,43.0,51.0,27.3,46.0
2017-01-25 00:00:00,38.3,41.7,70.3,28.0,44.0
2017-01-25 03:00:00,38.3,48.3,64.0,26.3,38.0
2017-01-25 06:00:00,42.3,45.7,45.3,27.3,43.7
2017-01-25 09:00:00,44.7,45.7,55.7,30.3,48.0
2017-01-25 12:00:00,43.0,46.3,60.3,44.3,57.7
2017-01-25 15:00:00,26.7,34.3,43.3,36.0,33.7
2017-01-25 18:00:00,28.0,39.7,53.0,37.3,61.0
2017-01-25 21:00:00,37.0,55.7,59.0,37.0,54.7
2017-01-26 00:00:00,41.0,63.7,74.0,44.0,58.7
2017-01-26 03:00:00,44.3,67.7,60.3,29.3,51.7
2017-01-26 06:00:00,40.0,66.3,59.0,25.7,50.0
2017-01-26 09:00:00,44.3,67.0,72.3,30.7,47.7
2017-01-26 12:00:00,64.7,71.7,78.7,38.7,56.0
2017-01-26 15:00:00,86.3,52.3,68.3,37.0,80.0
2017-01-26 18:00:00,72.0,67.7,52.7,42.0,84.0
2017-01-26 21:00:00,71.0,71.0,50.0,41.7,78.0
2017-01-27 00:00:00,73.0,76.3,56.0,31.7,77.0
2017-01-27 03:00:00,72.3,69.0,55.3,29.3,72.0
2017-01-27 06:00:00,35.7,65.7,52.7,32.7,104.7
2017-01-27 09:00:00,26.7,63.7,56.3,47.7,240.7
2017-01-27 12:00:00,47.3,153.7,112.7,72.7,250.0
2017-01-27 15:00:00,70.0,88.3,88.0,55.0,164.3
2017-01-27 18:00:00,107.7,45.7,54.7,30.3,89.3
2017-01-27 21:00:00,128.0,46.3,69.0,35.7,51.0
2017-01-28 00:00:00,122.7,43.7,58.3,35.0,40.0
2017-01-28 03:00:00,87.3,46.3,61.0,27.3,38.3
2017-01-28 06:00:00,61.0,43.0,52.0,22.3,30.3
2017-01-28 09:00:00,65.0,42.3,43.3,22.3,28.7
2017-01-28 12:00:00,54.7,48.3,34.0,30.0,32.3
2017-01-28 15:00:00,56.7,45.7,40.3,21.3,27.3
2017-01-28 18:00:00,54.3,33.0,36.7,30.0,26.7
2017-01-28 21:00:00,52.7,29.0,61.3,37.7,36.3
2017-01-29 00:00:00,55.7,50.3,60.3,54.0,34.0
2017-01-29 03:00:00,57.7,42.3,50.0,36.0,29.0
2017-01-29 06:00:00,41.0,38.3,46.0,32.3,26.3
2017-01-29 09:00:00,48.0,29.0,42.3,30.7,35.0
2017-01-29 12:00:00,86.7,28.3,33.0,33.3,33.7
2017-01-29 15:00:00,78.0,34.3,41.3,36.3,25.7
2017-01-29 18:00:00,36.0,32.3,37.3,33.3,21.7
2017-01-29 21:00:00,32.7,43.0,48.3,40.0,20.5
2017-01-30 00:00:00,27.7,35.0,32.0,53.3,23.3
2017-01-30 03:00:00,25.7,17.7,22.7,42.0,44.0
2017-01-30 06:00:00,23.3,25.7,27.0,24.0,94.0
2017-01-30 09:00:00,28.7,63.0,70.7,39.0,82.7
2017-01-30 12:00:00,43.3,55.7,65.3,54.3,36.7
2017-01-30 15:00:00,49.3,34.3,48.3,46.7,38.7
2017-01-30 18:00:00,31.7,28.3,39.3,42.3,44.0
2017-01-30 21:00:00,34.0,25.0,33.0,41.3,33.7
2017-01-31 00:00:00,66.3,27.0,33.7,39.7,34.7
2017-01-31 03:00:00,62.0,27.0,33.0,35.0,27.3
2017-01-31 06:00:00,55.3,29.0,39.0,32.0,26.3
2017-01-31 09:00:00,49.0,35.7,41.0,38.7,25.3
2017-01-31 12:00:00,43.0,37.7,46.3,46.3,30.7
2017-01-31 15:00:00,31.3,27.7,55.7,37.7,21.7
2017-01-31 18:00:00,39.7,29.7,49.3,40.3,26.7
2017-01-31 21:00:00,34.0,36.3,54.3,49.3,26.7
2017-02-01 00:00:00,29.7,37.7,51.3,39.3,29.0
2017-02-01 03:00:00,28.0,45.0,49.7,41.7,23.0
2017-02-01 06:00:00,27.3,46.3,44.7,32.0,18.0
2017-02-01 09:00:00,35.0,39.0,42.3,24.3,32.0
2017-02-01 12:00:00,40.7,47.7,48.3,31.3,50.3
2017-02-01 15:00:00,34.3,54.3,44.3,34.0,40.7
2017-02-01 18:00:00,33.7,36.0,37.7,28.3,47.0
2017-02-01 21:00:00,44.7,18.3,30.0,37.0,40.0
2017-02-02 00:00:00,42.3,11.0,32.3,39.3,40.7
2017-02-02 03:00:00,44.0,16.3,39.3,24.3,27.7
2017-02-02 06:00:00,39.3,19.0,32.3,18.7,22.3
2017-02-02 09:00:00,35.0,23.0,56.0,22.7,22.7
2017-02-02 12:00:00,40.7,29.0,33.3,32.3,30.0
2017-02-02 15:00:00,29.7,9.7,30.0,21.3,32.0
2017-02-02 18:00:00,29.0,5.0,30.3,17.7,37.0
2017-02-02 21:00:00,42.0,10.3,37.3,18.0,47.3
2017-02-03 00:00:00,42.3,22.3,30.0,21.7,47.0
2017-02-03 03:00:00,34.7,25.0,40.3,26.7,51.0
2017-02-03 06:00:00,29.3,21.7,38.0,22.7,52.0
2017-02-03 09:00:00,32.7,24.3,37.3,30.3,54.0
2017-02-03 12:00:00,42.0,30.3,43.3,42.0,64.7
2017-02-03 15:00:00,41.0,28.3,69.3,41.0,94.7
2017-02-03 18:00:00,43.7,51.7,92.0,43.3,98.3
2017-02-03 21:00:00,49.3,61.7,112.0,60.3,78.7
2017-02-04 00:00:00,57.0,71.0,115.7,61.7,91.7
2017-02-04 03:00:00,63.3,72.3,107.7,58.0,58.7
2017-02-04 06:00:00,68.0,70.3,105.0,48.7,63.0
2017-02-04 09:00:00,70.7,72.3,105.3,50.3,72.3
2017-02-04 12:00:00,94.7,79.7,113.3,62.0,91.0
2017-02-04 15:00:00,80.7,69.7,121.3,59.0,85.0
2017-02-04 18:00:00,60.7,28.3,117.7,52.0,99.0
2017-02-04 21:00:00,71.0,39.0,150.0,37.3,120.7
2017-02-05 00:00:00,54.0,29.0,134.0,27.3,111.7
2017-02-05 03:00:00,26.5,17.7,111.7,30.7,87.7
2017-02-05 06:00:00,19.7,21.0,86.0,32.7,86.3
2017-02-05 09:00:00,25.7,19.0,77.0,30.0,105.3
2017-02-05 12:00:00,23.3,39.0,83.3,28.7,58.0
2017-02-05 15:00:00,28.3,21.0,59.7,26.3,20.0
2017-02-05 18:00:00,32.3,34.3,43.0,30.0,20.0
2017-02-05 21:00:00,33.0,36.3,48.7,24.3,77.3
2017-02-06 00:00:00,45.3,53.7,94.7,30.3,115.0
2017-02-06 03:00:00,49.3,65.0,92.3,39.3,61.0
2017-02-06 06:00:00,59.3,25.7,60.7,52.7,43.0
2017-02-06 09:00:00,62.3,22.3,52.0,51.0,41.3
2017-02-06 12:00:00,80.0,23.7,47.0,41.7,44.3
2017-02-06 15:00:00,77.3,26.3,42.0,35.5,44.0
2017-02-06 18:00:00,73.7,19.0,39.0,28.3,42.0
2017-02-06 21:00:00,66.0,22.3,46.0,33.3,41.3
2017-02-07 00:00:00,57.7,28.3,41.7,36.3,32.7
2017-02-07 03:00:00,49.7,29.0,48.3,36.0,26.7
2017-02-07 06:00:00,41.3,29.0,45.0,34.7,27.0
2017-02-07 09:00:00,47.7,33.7,49.0,47.3,28.0
2017-02-07 12:00:00,65.3,33.7,54.0,49.7,35.3
2017-02-07 15:00:00,53.7,31.7,58.0,33.7,54.7
2017-02-07 18:00:00,56.0,31.0,61.5,28.3,68.3
2017-02-07 21:00:00,65.0,31.7,69.0,39.0,50.3
2017-02-08 00:00:00,43.3,36.3,76.7,40.7,52.0
2017-02-08 03:00:00,40.0,34.3,66.3,35.0,49.3
2017-02-08 06:00:00,38.7,35.7,64.7,34.0,48.7
2017-02-08 09:00:00,52.0,38.3,78.7,40.0,50.0
2017-02-08 12:00:00,80.3,41.0,84.3,49.7,70.3
2017-02-08 15:00:00,68.0,19.0,46.7,46.0,79.0
2017-02-08 18:00:00,68.7,23.7,35.7,54.7,71.0
2017-02-08 21:00:00,70.3,15.0,31.3,48.0,39.0
2017-02-09 00:00:00,92.7,14.3,26.7,38.7,34.3
2017-02-09 03:00:00,89.3,21.7,32.0,38.7,39.3
2017-02-09 06:00:00,68.3,22.3,36.7,36.3,51.7
2017-02-09 09:00:00,61.3,27.7,48.3,25.0,50.3
2017-02-09 12:00:00,60.7,45.7,58.0,37.3,70.7
2017-02-09 15:00:00,63.0,54.3,54.3,43.3,80.7
2017-02-09 18:00:00,59.0,29.7,47.7,40.3,58.0
2017-02-09 21:00:00,69.0,11.7,32.0,46.3,69.0
2017-02-10 00:00:00,71.0,14.3,36.3,30.7,48.7
2017-02-10 03:00:00,70.3,17.0,36.7,30.3,38.7
2017-02-10 06:00:00,53.7,11.0,34.7,29.0,35.3
2017-02-10 09:00:00,43.7,26.3,28.7,30.0,30.0
2017-02-10 12:00:00,55.3,27.0,34.7,34.3,32.0
2017-02-10 15:00:00,47.3,27.7,34.3,34.0,33.7
2017-02-10 18:00:00,45.3,21.0,33.3,34.3,42.0
2017-02-10 21:00:00,48.7,18.3,28.7,31.7,44.0
2017-02-11 00:00:00,46.7,10.3,35.7,35.0,39.7
2017-02-11 03:00:00,42.0,11.0,33.7,27.7,30.3
2017-02-11 06:00:00,41.3,17.7,31.3,28.3,28.3
2017-02-11 09:00:00,34.3,17.7,35.3,30.7,27.7
2017-02-11 12:00:00,40.0,22.3,26.0,28.0,37.0
2017-02-11 15:00:00,37.7,15.7,29.3,27.7,32.0
2017-02-11 18:00:00,36.3,15.0,22.3,30.3,35.0
2017-02-11 21:00:00,38.0,13.7,27.7,34.3,28.3
2017-02-12 00:00:00,51.0,15.7,30.0,31.0,27.3
2017-02-12 03:00:00,47.3,17.7,28.0,28.7,29.3
2017-02-12 06:00:00,37.7,20.3,20.7,26.0,29.3
2017-02-12 09:00:00,37.3,19.7,28.3,23.0,30.3
2017-02-12 12:00:00,36.0,23.0,19.3,19.3,34.0
2017-02-12 15:00:00,38.0,15.7,23.7,21.3,30.3
2017-02-12 18:00:00,36.0,11.0,28.0,20.3,31.7
2017-02-12 21:00:00,43.7,11.0,28.3,21.0,40.0
2017-02-13 00:00:00,36.7,14.3,37.0,26.3,36.3
2017-02-13 03:00:00,38.7,19.0,41.0,29.7,31.7
2017-02-13 06:00:00,40.0,20.3,29.3,27.0,30.3
2017-02-13 09:00:00,39.0,21.7,39.0,28.3,34.3
2017-02-13 12:00:00,42.3,23.7,41.7,44.7,46.7
2017-02-13 15:00:00,50.3,28.3,35.0,58.0,50.3
2017-02-13 18:00:00,54.3,27.7,35.7,70.0,56.0
2017-02-13 21:00:00,56.7,29.7,40.0,73.3,43.7
2017-02-14 00:00:00,76.7,42.3,50.0,74.0,59.3
2017-02-14 03:00:00,73.3,118.3,62.0,81.0,55.7
2017-02-14 06:00:00,56.3,83.7,57.3,81.7,55.7
2017-02-14 09:00:00,58.0,41.0,61.0,65.0,58.3
2017-02-14 12:00:00,79.3,46.3,63.3,42.3,64.7
2017-02-14 15:00:00,48.3,47.0,56.3,33.3,51.0
2017-02-14 18:00:00,46.3,31.0,61.7,37.0,47.0
2017-02-14 21:00:00,66.0,37.0,58.7,47.3,49.0
2017-02-15 00:00:00,86.3,48.3,62.0,52.7,41.3
2017-02-15 03:00:00,65.7,50.3,78.7,48.3,46.7
2017-02-15 06:00:00,55.3,48.3,59.0,41.3,44.7
2017-02-15 09:00:00,48.3,47.7,63.0,48.0,48.0
2017-02-15 12:00:00,46.0,51.0,71.0,59.7,50.3
2017-02-15 15:00:00,52.3,35.0,37.0,63.5,58.3
2017-02-15 18:00:00,76.0,33.0,41.3,65.0,85.7
2017-02-15 21:00:00,113.3,47.0,65.3,67.0,82.7
2017-02-16 00:00:00,119.0,61.7,67.0,72.0,93.0
2017-02-16 03:00:00,135.7,55.7,74.7,51.7,98.7
2017-02-16 06:00:00,178.7,48.3,59.3,31.3,88.7
2017-02-16 09:00:00,157.3,45.0,66.3,32.3,75.0
2017-02-16 12:00:00,123.3,63.0,64.0,37.7,52.7
2017-02-16 15:00:00,64.7,38.3,17.0,42.0,48.7
2017-02-16 18:00:00,64.0,34.3,20.7,48.3,64.0
2017-02-16 21:00:00,64.7,24.3,25.7,43.7,59.7
2017-02-17 00:00:00,54.0,25.7,27.0,41.0,52.7
2017-02-17 03:00:00,44.3,21.0,18.3,29.7,36.3
2017-02-17 06:00:00,23.7,46.3,43.3,35.0,15.0
2017-02-17 09:00:00,36.0,50.3,34.7,49.7,25.0
2017-02-17 12:00:00,63.7,29.7,43.0,63.3,73.7
2017-02-17 15:00:00,50.3,33.0,26.3,74.3,96.7
2017-02-17 18:00:00,43.7,31.0,34.0,70.3,73.0
2017-02-17 21:00:00,55.0,25.0,40.0,40.7,52.3
2017-02-18 00:00:00,61.3,19.7,36.7,25.3,37.7
2017-02-18 03:00:00,62.7,20.3,29.7,20.7,27.7
2017-02-18 06:00:00,56.3,18.3,27.0,18.0,23.3
2017-02-18 09:00:00,46.7,19.7,32.3,19.0,26.3
2017-02-18 12:00:00,45.7,21.0,20.3,22.0,33.0
2017-02-18 15:00:00,30.0,17.7,22.3,23.0,34.0
2017-02-18 18:00:00,25.3,17.0,22.0,21.0,41.3
2017-02-18 21:00:00,28.7,15.7,28.0,31.3,41.0
2017-02-19 00:00:00,41.0,21.7,32.0,32.0,42.0
2017-02-19 03:00:00,43.3,31.0,39.0,35.3,43.0
2017-02-19 06:00:00,38.3,27.7,28.3,40.7,42.7
2017-02-19 09:00:00,47.0,23.7,28.0,44.0,42.3
2017-02-19 12:00:00,53.0,31.7,28.0,55.0,37.3
2017-02-19 15:00:00,66.7,51.7,55.7,61.3,46.3
2017-02-19 18:00:00,80.3,42.3,52.0,62.3,59.3
2017-02-19 21:00:00,78.7,41.7,25.7,57.7,59.0
2017-02-20 00:00:00,50.0,45.0,30.0,61.3,47.0
2017-02-20 03:00:00,23.7,49.0,37.7,66.7,29.7
2017-02-20 06:00:00,17.3,32.3,14.0,69.0,29.3
2017-02-20 09:00:00,34.7,17.7,36.7,61.0,81.3
2017-02-20 12:00:00,41.3,47.7,48.3,40.3,78.7
2017-02-20 15:00:00,95.0,39.0,42.0,55.7,47.3
2017-02-20 18:00:00,84.7,21.0,36.0,27.0,53.0
2017-02-20 21:00:00,64.0,23.0,32.7,33.3,46.0
2017-02-21 00:00:00,53.3,18.3,32.0,63.0,35.3
2017-02-21 03:00:00,49.3,27.0,39.7,60.3,30.0
2017-02-21 06:00:00,44.0,27.7,42.7,53.0,29.7
2017-02-21 09:00:00,45.7,36.3,47.0,36.7,31.7
2017-02-21 12:00:00,39.7,41.0,41.7,43.7,48.7
2017-02-21 15:00:00,43.0,54.0,39.3,45.7,46.0
2017-02-21 18:00:00,36.3,56.3,39.3,39.3,73.0
2017-02-21 21:00:00,35.7,59.7,54.3,39.0,89.3
2017-02-22 00:00:00,40.0,55.0,64.0,33.0,59.3
2017-02-22 03:00:00,44.0,46.3,48.0,25.7,37.3
2017-02-22 06:00:00,54.3,19.7,44.3,25.7,36.0
2017-02-22 09:00:00,78.0,17.0,44.0,29.7,33.0
2017-02-22 12:00:00,124.0,15.0,30.0,39.0,36.7
2017-02-22 15:00:00,45.7,9.0,11.3,31.0,16.0
2017-02-22 18:00:00,43.3,5.7,9.0,22.0,41.0
2017-02-22 21:00:00,40.3,17.7,7.0,24.3,41.3
2017-02-23 00:00:00,39.7,11.7,7.0,23.7,60.7
2017-02-23 03:00:00,32.3,19.0,31.7,19.7,48.0
2017-02-23 06:00:00,31.0,16.3,22.7,22.3,32.0
2017-02-23 09:00:00,32.3,24.3,30.3,30.7,39.0
2017-02-23 12:00:00,43.7,31.7,31.3,34.0,38.7
2017-02-23 15:00:00,44.0,38.3,29.3,26.0,40.3
2017-02-23 18:00:00,,22.3,26.7,27.7,38.3
2017-02-23 21:00:00,40.7,16.3,21.3,33.0,30.3
2017-02-24 00:00:00,37.7,15.0,16.7,28.7,28.7
2017-02-24 03:00:00,38.7,17.0,24.7,31.3,30.0
2017-02-24 06:00:00,39.7,17.0,23.3,29.3,25.3
2017-02-24 09:00:00,39.3,20.3,37.0,27.0,27.0
2017-02-24 12:00:00,42.7,20.3,27.0,29.0,23.7
2017-02-24 15:00:00,30.0,15.0,20.7,28.0,31.3
2017-02-24 18:00:00,33.0,24.3,26.0,24.7,30.3
2017-02-24 21:00:00,39.7,14.3,24.7,27.7,29.3
2017-02-25 00:00:00,41.7,25.7,17.7,36.3,48.0
2017-02-25 03:00:00,39.7,28.3,27.3,43.0,60.0
2017-02-25 06:00:00,39.3,25.7,35.3,44.3,62.7
2017-02-25 09:00:00,36.3,28.3,43.0,47.0,61.7
2017-02-25 12:00:00,49.0,43.7,28.3,59.7,74.3
2017-02-25 15:00:00,32.3,32.3,17.0,50.7,27.0
2017-02-25 18:00:00,52.7,18.3,23.3,46.3,28.7
2017-02-25 21:00:00,48.0,21.7,21.3,59.7,39.7
2017-02-26 00:00:00,35.0,25.7,30.3,61.0,59.7
2017-02-26 03:00:00,36.3,42.3,63.7,43.0,73.0
2017-02-26 06:00:00,50.0,39.0,60.7,29.7,71.3
2017-02-26 09:00:00,58.0,47.0,54.7,37.0,68.0
2017-02-26 12:00:00,55.3,65.0,46.3,41.3,64.3
2017-02-26 15:00:00,38.7,35.7,23.0,49.7,27.3
2017-02-26 18:00:00,32.0,29.0,27.0,47.7,24.0
2017-02-26 21:00:00,38.3,33.7,40.3,49.3,36.3
2017-02-27 00:00:00,38.0,50.3,47.3,43.3,40.3
2017-02-27 03:00:00,31.7,49.7,57.7,38.3,41.0
2017-02-27 06:00:00,35.7,43.0,40.7,33.3,41.7
2017-02-27 09:00:00,42.3,51.0,50.3,29.7,41.3
2017-02-27 12:00:00,64.0,65.7,47.0,25.7,46.7
2017-02-27 15:00:00,55.3,53.0,37.3,30.3,18.0
2017-02-27 18:00:00,36.7,30.3,28.7,25.3,38.7
2017-02-27 21:00:00,45.0,22.3,29.3,35.7,40.0
2017-02-28 00:00:00,44.0,32.3,54.0,30.3,30.0
2017-02-28 03:00:00,47.7,25.7,45.0,27.3,32.3
2017-02-28 06:00:00,48.3,26.3,33.0,22.3,24.3
2017-02-28 09:00:00,52.3,27.7,44.0,30.0,40.0
2017-02-28 12:00:00,65.7,39.0,42.7,38.3,36.5
2017-02-28 15:00:00,65.0,37.7,24.3,40.0,46.0
2017-02-28 18:00:00,74.7,42.3,29.3,37.0,52.3
2017-02-28 21:00:00,58.0,50.3,37.3,35.3,46.3
2017-03-01 00:00:00,67.3,67.7,53.3,40.0,55.0
2017-03-01 03:00:00,78.0,62.3,49.0,43.0,46.3
2017-03-01 06:00:00,100.0,57.7,39.0,43.3,38.3
2017-03-01 09:00:00,115.0,52.3,52.0,43.7,47.7
2017-03-01 12:00:00,126.3,57.7,51.7,53.0,59.7
2017-03-01 15:00:00,107.0,45.0,46.3,56.3,80.7
2017-03-01 18:00:00,106.0,33.7,27.0,49.3,70.0
2017-03-01 21:00:00,80.3,31.7,27.7,39.0,47.7
2017-03-02 00:00:00,62.7,26.3,19.7,37.7,53.7
2017-03-02 03:00:00,70.7,19.7,46.0,20.7,42.7
2017-03-02 06:00:00,69.7,25.7,,18.7,28.7
2017-03-02 09:00:00,64.7,33.7,29.7,34.0,29.7
2017-03-02 12:00:00,61.7,32.3,33.3,37.0,28.3
2017-03-02 15:00:00,25.3,25.7,29.3,,26.3
2017-03-02 18:00:00,25.7,21.7,23.3,40.5,41.0
2017-03-02 21:00:00,27.3,23.7,22.0,47.0,35.3
2017-03-03 00:00:00,42.7,21.7,26.7,43.3,28.0
2017-03-03 03:00:00,43.0,23.0,29.3,34.0,26.3
2017-03-03 06:00:00,37.7,21.0,26.0,27.7,21.7
2017-03-03 09:00:00,39.0,21.7,31.0,27.7,35.0
2017-03-03 12:00:00,55.3,31.0,35.0,38.0,48.7
2017-03-03 15:00:00,62.3,32.3,33.7,31.7,51.0
2017-03-03 18:00:00,70.3,23.7,35.7,36.0,66.5
2017-03-03 21:00:00,78.7,34.3,40.7,36.0,52.0
2017-03-04 00:00:00,82.3,45.7,60.3,33.3,53.7
2017-03-04 03:00:00,71.7,49.0,54.0,31.3,47.0
2017-03-04 06:00:00,61.7,40.3,46.3,32.0,46.3
2017-03-04 09:00:00,73.0,37.7,49.7,37.7,52.0
2017-03-04 12:00:00,57.7,53.7,53.0,53.7,47.7
2017-03-04 15:00:00,68.3,27.0,22.5,48.7,49.0
2017-03-04 18:00:00,92.0,23.0,14.0,40.0,60.7
2017-03-04 21:00:00,97.3,23.7,24.3,34.7,52.3
2017-03-05 00:00:00,89.7,33.0,48.7,37.7,67.0
2017-03-05 03:00:00,71.0,35.0,41.3,29.3,52.7
2017-03-05 06:00:00,60.3,27.7,30.0,35.3,46.7
