날짜,종가,시가,고가,저가,거래량,변동 %
2024-05-17,3154.03,3121.71,3154.03,3116.9,383920.0,101.0
2024-05-16,3122.4,3127.18,3137.88,3116.16,3674000000.0,8.0
2024-05-15,3119.92,3141.25,3142.52,3117.93,317120.0,-84.0
2024-05-14,3146.29,3148.85,3155.64,3137.66,340510.0,-6.0
2024-05-13,3148.17,3139.48,3157.37,3126.17,393140.0,-20.0
2024-05-10,3154.55,3158.59,3163.14,3137.15,3843000000.0,-3.0
2024-05-09,3155.43,3128.16,3158.29,3128.16,356140.0,86.0
2024-05-08,3128.48,3141.49,3144.99,3126.17,3340000000.0,-61.0
2024-05-07,3147.74,3139.66,3151.22,3133.69,3790999999.9999995,22.0
2024-05-06,3140.72,3132.51,3142.38,3126.77,4507000000.0,115.99999999999999
2024-04-30,3104.82,3110.16,3123.29,3104.29,4402000000.0,-26.0
2024-04-29,3113.04,3086.68,3119.69,3080.59,5069000000.0,79.0
2024-04-26,3088.64,3054.98,3092.43,3054.98,4394000000.0,117.0
2024-04-25,3052.9,3037.93,3060.26,3034.65,2923000000.0,27.0
2024-04-24,3044.82,3029.4,3045.64,3019.12,3053000000.0,76.0
2024-04-23,3021.98,3038.61,3044.94,3016.52,3256000000.0,-74.0
2024-04-22,3044.6,3059.06,3078.42,3042.54,3572000000.0,-67.0
2024-04-19,3065.26,3060.3,3080.32,3055.06,3754999999.9999995,-28.999999999999996
2024-04-18,3074.22,3060.03,3102.55,3057.76,4163000000.0000005,9.0
2024-04-17,3071.38,3008.06,3071.38,3002.06,4134000000.0000005,214.0
2024-04-16,3007.07,3043.55,3052.43,3005.34,4481000000.0,-165.0
2024-04-15,3057.38,3013.67,3066.94,2995.54,4612000000.0,126.0
2024-04-12,3019.47,3035.58,3043.56,3014.83,3342000000.0,-49.0
2024-04-11,3034.25,3013.57,3050.34,3009.9,3409000000.0000005,23.0
2024-04-10,3027.33,3045.96,3049.61,3013.59,3490000000.0,-70.0
2024-04-09,3048.54,3044.61,3051.59,3033.21,3335000000.0,5.0
2024-04-08,3047.05,3057.33,3077.35,3045.47,4029000000.0,-72.0
2024-04-03,3069.3,3074.89,3079.02,3057.4,3632000000.0,-18.0
2024-04-02,3074.96,3076.88,3085.54,3063.98,3672999999.9999995,-8.0
2024-04-01,3077.38,3049.02,3078.49,3049.02,3754000000.0,119.0
2024-03-29,3041.17,3008.38,3041.3,3008.17,3347999999.9999995,101.0
2024-03-28,3010.66,2988.59,3033.37,2984.12,3532000000.0,59.0
2024-03-27,2993.14,3026.81,3030.45,2993.14,3432000000.0,-126.0
2024-03-26,3031.48,3026.92,3036.49,3006.26,3459000000.0000005,17.0
2024-03-25,3026.31,3040.5,3065.26,3026.31,3875000000.0,-71.0
2024-03-22,3048.03,3070.55,3073.21,3027.76,3947000000.0,-95.0
2024-03-21,3077.11,3084.41,3090.05,3069.27,3669000000.0,-8.0
2024-03-20,3079.69,3058.65,3081.75,3056.65,3492000000.0,55.00000000000001
2024-03-19,3062.76,3077.98,3090.05,3062.63,3840999999.9999995,-72.0
2024-03-18,3084.93,3057.21,3085.31,3055.92,4067000000.0,99.0
2024-03-15,3054.64,3031.52,3056.45,3023.22,3603000000.0,54.0
2024-03-14,3038.23,3042.41,3060.0,3020.64,3640999999.9999995,-18.0
2024-03-13,3043.83,3053.34,3061.95,3031.9,3650000000.0,-40.0
2024-03-12,3055.94,3068.18,3075.13,3044.86,4157000000.0,-41.0
2024-03-11,3068.46,3042.62,3068.46,3035.45,3615999999.9999995,74.0
2024-03-08,3046.02,3026.17,3049.19,3016.9,3192000000.0,61.0
2024-03-07,3027.4,3040.21,3063.69,3023.12,3772000000.0,-41.0
2024-03-06,3039.93,3041.75,3060.56,3034.35,3410000000.0,-26.0
2024-03-05,3047.79,3027.1,3052.54,3022.18,3835000000.0,28.000000000000004
2024-03-04,3039.31,3026.61,3040.34,3007.68,3878000000.0,41.0
2024-03-01,3027.02,3013.82,3032.23,3003.76,3790999999.9999995,39.0
2024-02-29,3015.17,2943.62,3015.17,2943.62,4097000000.0,194.0
2024-02-28,2957.85,3016.26,3031.49,2957.85,5441000000.0,-191.0
2024-02-27,3015.48,2966.42,3015.48,2961.15,3729999999.9999995,129.0
2024-02-26,2977.02,3002.12,3009.48,2967.06,4090000000.0,-93.0
2024-02-23,3004.88,2992.91,3009.14,2979.97,3801000000.0,55.00000000000001
2024-02-22,2988.36,2945.45,2988.36,2944.5,3540999999.9999995,127.0
2024-02-21,2950.96,2906.02,2994.61,2898.05,4442000000.0,97.0
2024-02-20,2922.73,2902.88,2927.31,2887.47,3501000000.0,42.0
2024-02-19,2910.54,2886.59,2910.54,2867.71,4590000000.0,156.0
2024-02-08,2865.9,2832.49,2867.47,2827.9,5311000000.0,128.0
2024-02-07,2829.7,2791.51,2829.7,2770.53,5471000000.0,144.0
2024-02-06,2789.49,2680.48,2802.93,2669.67,5028000000.0,323.0
2024-02-05,2702.19,2716.08,2739.74,2635.09,4790000000.0,-102.0
2024-02-02,2730.15,2773.29,2791.68,2666.33,4261999999.9999995,-146.0
2024-02-01,2770.74,2773.42,2805.01,2752.78,3529000000.0,-64.0
2024-01-31,2788.55,2815.5,2834.01,2782.59,3771000000.0,-148.0
2024-01-30,2830.53,2866.28,2881.35,2829.25,3357000000.0,-183.0
2024-01-29,2883.36,2910.61,2923.9,2883.33,4106000000.0,-92.0
2024-01-26,2910.22,2897.91,2924.31,2890.48,4211000000.0,14.000000000000002
2024-01-25,2906.11,2823.83,2906.79,2821.71,4420000000.0,303.0
2024-01-24,2820.77,2782.14,2823.7,2743.4,3690999999.9999995,180.0
2024-01-23,2770.98,2746.89,2784.84,2724.16,3087000000.0,53.0
2024-01-22,2756.34,2826.5,2828.32,2735.37,3502000000.0000005,-268.0
2024-01-19,2832.28,2836.97,2849.88,2822.84,2667000000.0,-47.0
2024-01-18,2845.78,2822.67,2849.26,2760.98,3904000000.0,43.0
2024-01-17,2833.62,2887.29,2887.49,2833.62,2613000000.0,-209.0
2024-01-16,2893.99,2881.56,2896.68,2861.13,2863000000.0,27.0
2024-01-15,2886.29,2872.56,2904.46,2869.22,2446000000.0,15.0
2024-01-12,2881.98,2880.04,2904.17,2878.88,2616000000.0,-16.0
2024-01-11,2886.65,2873.8,2896.18,2867.72,2671000000.0,31.0
2024-01-10,2877.7,2886.98,2903.16,2870.42,2440000000.0,-54.0
2024-01-09,2893.25,2887.11,2900.73,2878.41,2630000000.0,20.0
2024-01-08,2887.54,2923.46,2924.46,2887.54,2703000000.0,-142.0
2024-01-05,2929.18,2949.82,2967.97,2916.72,3010000000.0,-85.0
2024-01-04,2954.35,2965.51,2966.68,2936.63,2650000000.0,-43.0
2024-01-03,2967.25,2957.11,2971.28,2953.29,2855000000.0,17.0
2024-01-02,2962.28,2972.77,2976.27,2962.28,3041000000.0,-43.0
2023-12-29,2974.93,2950.84,2975.03,2950.02,2907000000.0,68.0
2023-12-28,2954.7,2913.11,2961.65,2909.39,3392000000.0,138.0
2023-12-27,2914.61,2900.15,2917.96,2890.17,2479000000.0,54.0
2023-12-26,2898.88,2917.97,2917.97,2892.84,2281000000.0,-68.0
2023-12-25,2918.81,2909.88,2920.63,2903.99,2298000000.0,14.000000000000002
2023-12-22,2914.78,2919.29,2935.7,2906.51,2966000000.0,-13.0
2023-12-21,2918.71,2892.02,2924.26,2882.02,2825000000.0,56.99999999999999
2023-12-20,2902.11,2932.12,2937.1,2902.04,2656000000.0,-103.0
2023-12-19,2932.39,2928.76,2940.5,2914.13,2659000000.0,5.0
2023-12-18,2930.8,2936.58,2951.15,2924.33,2931000000.0,-40.0
2023-12-15,2942.56,2966.3,2976.31,2940.03,2893000000.0,-56.00000000000001
2023-12-14,2958.99,2979.7,2986.18,2958.07,2715000000.0,-33.0
2023-12-13,2968.76,2997.34,2997.34,2968.76,2828000000.0,-114.99999999999999
2023-12-12,3003.44,2986.33,3003.75,2980.45,2876000000.0,40.0
2023-12-11,2991.44,2956.29,2995.67,2930.42,3602000000.0000005,74.0
2023-12-08,2969.56,2965.39,2980.83,2962.33,3690999999.9999995,11.0
2023-12-07,2966.21,2965.65,2976.01,2949.14,2962000000.0,-9.0
2023-12-06,2968.93,2966.95,2985.31,2959.6,2941000000.0,-11.0
2023-12-05,2972.3,3017.01,3017.01,2972.3,2939000000.0,-167.0
2023-12-04,3022.91,3033.3,3038.98,3022.35,2882000000.0,-28.999999999999996
2023-12-01,3031.64,3027.35,3035.76,3010.23,2861000000.0,6.0
2023-11-30,3029.67,3021.1,3030.91,3013.77,2829000000.0,26.0
2023-11-29,3021.69,3038.46,3038.98,3017.66,2780000000.0,-56.00000000000001
2023-11-28,3038.55,3028.6,3039.69,3020.23,2689000000.0,23.0
2023-11-27,3031.7,3038.19,3038.36,3015.01,3105000000.0,-30.0
2023-11-24,3040.97,3060.33,3060.33,3037.2,2878000000.0,-68.0
2023-11-23,3061.86,3041.68,3062.87,3034.3,2766000000.0,60.0
2023-11-22,3043.61,3060.5,3067.96,3043.61,2891000000.0,-79.0
2023-11-21,3067.93,3074.83,3089.77,3063.34,3307000000.0,-1.0
2023-11-20,3068.32,3056.93,3072.51,3043.51,2876000000.0,46.0
2023-11-17,3054.37,3043.62,3055.86,3033.75,2676000000.0,11.0
2023-11-16,3050.93,3066.86,3071.45,3050.93,2711000000.0,-71.0
2023-11-15,3072.83,3077.03,3080.13,3064.35,3042000000.0,55.00000000000001
2023-11-14,3056.07,3046.82,3059.53,3044.43,2948000000.0,31.0
2023-11-13,3046.53,3044.03,3048.62,3028.17,2904000000.0,25.0
2023-11-10,3038.97,3043.56,3044.0,3027.09,2855000000.0,-47.0
2023-11-09,3053.28,3047.65,3063.47,3045.83,3156000000.0,3.0
2023-11-08,3052.37,3051.15,3062.99,3037.29,3357000000.0,-16.0
2023-11-07,3057.27,3052.92,3064.58,3042.47,3269000000.0,-4.0
2023-11-06,3058.41,3047.13,3058.99,3037.69,3729999999.9999995,91.0
2023-11-03,3030.8,3012.47,3040.98,3012.47,2685000000.0,71.0
2023-11-02,3009.41,3028.66,3038.64,3009.12,2688000000.0,-45.0
2023-11-01,3023.08,3038.18,3038.33,3013.93,2801000000.0,14.000000000000002
2023-10-31,3018.77,3019.65,3023.0,3006.61,3199000000.0,-9.0
2023-10-30,3021.55,3009.61,3028.26,3002.35,3606000000.0,12.0
2023-10-27,3017.78,2978.4,3029.21,2974.88,3218000000.0,99.0
2023-10-26,2988.3,2960.1,2990.33,2956.01,2918000000.0,48.0
2023-10-25,2974.11,2986.41,2993.3,2972.42,3324000000.0,40.0
2023-10-24,2962.24,2944.31,2964.76,2929.09,3110000000.0,78.0
2023-10-23,2939.29,2969.79,2973.66,2923.51,2789000000.0,-147.0
2023-10-20,2983.06,2995.36,3006.27,2977.17,2671000000.0,-74.0
2023-10-19,3005.39,3043.2,3043.2,3004.77,3040000000.0,-174.0
2023-10-18,3058.71,3076.58,3076.58,3057.06,2686000000.0,-80.0
2023-10-17,3083.5,3076.43,3084.07,3064.89,2590000000.0,32.0
2023-10-16,3073.81,3091.06,3091.13,3063.69,2639000000.0,-46.0
2023-10-13,3088.1,3092.0,3094.92,3080.55,2551000000.0,-64.0
2023-10-12,3107.9,3101.71,3109.99,3092.18,2748000000.0,94.0
2023-10-11,3078.96,3085.7,3095.66,3071.94,2599000000.0,12.0
2023-10-10,3075.24,3104.36,3109.98,3073.19,2553000000.0,-70.0
2023-10-09,3096.92,3100.0,3103.36,3072.64,2644000000.0,-44.0
2023-09-28,3110.48,3117.75,3121.84,3105.94,2363000000.0,10.0
2023-09-27,3107.32,3104.04,3125.45,3103.84,2405000000.0,16.0
2023-09-26,3102.27,3114.02,3120.29,3102.27,2226000000.0,-43.0
2023-09-25,3115.61,3131.21,3131.21,3112.15,2581000000.0,-54.0
2023-09-22,3132.43,3084.76,3132.56,3078.8,2860000000.0,155.0
2023-09-21,3084.7,3103.18,3113.49,3084.7,2287000000.0,-77.0
2023-09-20,3108.57,3118.67,3122.13,3108.16,2281000000.0,-52.0
2023-09-19,3124.96,3123.99,3131.13,3113.53,2537000000.0,-3.0
2023-09-18,3125.93,3110.44,3128.7,3098.5,2594000000.0,26.0
2023-09-15,3117.74,3133.59,3141.96,3107.45,2920000000.0,-28.000000000000004
2023-09-14,3126.55,3124.85,3135.02,3111.86,2640000000.0,11.0
2023-09-13,3123.07,3137.77,3143.76,3106.97,2497000000.0,-45.0
2023-09-12,3137.06,3140.34,3147.51,3134.32,2347000000.0,-18.0
2023-09-11,3142.78,3119.61,3155.1,3113.82,2904000000.0,84.0
2023-09-08,3116.72,3114.23,3126.04,3104.67,2281000000.0,-18.0
2023-09-07,3122.35,3152.2,3152.27,3120.82,2693000000.0,-112.99999999999999
2023-09-06,3158.08,3147.14,3162.15,3136.9,2670000000.0,12.0
2023-09-05,3154.37,3169.74,3169.74,3150.08,2941000000.0,-71.0
2023-09-04,3177.06,3145.94,3177.06,3143.38,3664000000.0,140.0
2023-09-01,3133.25,3126.02,3143.85,3123.19,2923000000.0,43.0
2023-08-31,3119.88,3134.55,3139.98,3113.95,3134000000.0,-55.00000000000001
2023-08-30,3137.14,3144.41,3153.69,3126.9,3475000000.0,4.0
2023-08-29,3135.89,3091.94,3145.76,3090.44,3989000000.0,120.0
2023-08-28,3098.64,3219.04,3219.04,3089.12,4856000000.0,112.99999999999999
2023-08-25,3064.07,3068.61,3085.05,3053.04,2933000000.0,-59.0
2023-08-24,3082.24,3085.91,3106.18,3072.95,3000000000.0,12.0
2023-08-23,3078.4,3116.27,3116.38,3077.61,2722000000.0,-134.0
2023-08-22,3120.33,3103.78,3126.78,3074.53,3093000000.0,88.0
2023-08-21,3092.98,3125.99,3134.96,3092.98,2658000000.0,-124.0
2023-08-18,3131.95,3165.1,3179.12,3131.95,2944000000.0,-100.0
2023-08-17,3163.74,3137.35,3167.45,3123.25,2947000000.0,43.0
2023-08-16,3150.13,3164.7,3176.63,3149.72,2817000000.0,-82.0
2023-08-15,3176.18,3180.56,3186.23,3147.35,2733000000.0,-7.000000000000001
2023-08-14,3178.43,3159.71,3180.51,3141.66,2998000000.0,-34.0
2023-08-11,3189.25,3254.48,3254.48,3189.25,3301000000.0,-200.99999999999997
2023-08-10,3254.56,3242.21,3257.03,3234.12,2874000000.0,31.0
2023-08-09,3244.49,3251.15,3257.08,3240.29,2712000000.0,-49.0
2023-08-08,3260.62,3260.72,3274.52,3246.67,3165000000.0,-25.0
2023-08-07,3268.83,3276.78,3276.78,3258.54,3603000000.0,-59.0
2023-08-04,3288.08,3296.09,3315.05,3281.73,4709000000.0,23.0
2023-08-03,3280.46,3254.57,3280.86,3247.27,3847000000.0,57.99999999999999
2023-08-02,3261.69,3281.86,3290.82,3252.3,4053000000.0,-89.0
2023-08-01,3290.95,3288.76,3305.34,3279.57,4599000000.0,0.0
2023-07-31,3291.04,3287.21,3322.13,3281.01,4590000000.0,46.0
2023-07-28,3275.93,3206.74,3280.28,3200.99,4111000000.0,184.0
2023-07-27,3216.67,3225.48,3245.6,3210.47,3271000000.0,-20.0
2023-07-26,3223.03,3228.09,3229.89,3212.88,3172000000.0,-26.0
2023-07-25,3231.52,3201.46,3231.75,3201.46,3486000000.0,213.0
2023-07-24,3164.16,3157.47,3178.73,3151.13,2166000000.0,-11.0
2023-07-21,3167.75,3163.42,3185.64,3157.33,2253000000.0,-6.0
2023-07-20,3169.52,3201.91,3209.06,3165.67,2389000000.0,-92.0
2023-07-19,3198.84,3195.01,3204.36,3181.56,2174000000.0,3.0
2023-07-18,3197.82,3206.79,3210.25,3190.0,2350000000.0,-37.0
2023-07-17,3209.63,3219.02,3219.02,3195.89,2502000000.0,-87.0
2023-07-14,3237.7,3240.97,3248.39,3234.0,2733000000.0,4.0
2023-07-13,3236.48,3202.7,3238.47,3202.7,2766000000.0,126.0
2023-07-12,3196.13,3220.38,3224.33,3193.44,2714000000.0,-78.0
2023-07-11,3221.37,3211.12,3221.68,3200.38,2276000000.0,55.00000000000001
2023-07-10,3203.7,3208.73,3216.53,3192.66,2366000000.0,22.0
2023-07-07,3196.61,3197.47,3212.05,3189.21,2557000000.0,-28.000000000000004
2023-07-06,3205.57,3215.86,3229.48,3199.72,2461000000.0,-54.0
2023-07-05,3222.95,3240.05,3241.84,3218.6,2640000000.0,-69.0
2023-07-04,3245.35,3241.23,3246.96,3233.99,2792000000.0,4.0
2023-07-03,3243.98,3209.16,3246.86,3209.16,3124000000.0,131.0
2023-06-30,3202.06,3178.92,3212.99,3177.99,2654000000.0,62.0
2023-06-29,3182.38,3185.42,3196.5,3179.53,2503000000.0,-22.0
2023-06-28,3189.38,3183.49,3192.66,3157.12,2762000000.0,0.0
2023-06-27,3189.44,3153.31,3194.41,3148.27,2876000000.0,123.0
2023-06-26,3150.62,3177.23,3181.08,3144.25,3081000000.0,-148.0
2023-06-21,3197.9,3230.11,3236.36,3197.9,2944000000.0,-131.0
2023-06-20,3240.36,3252.54,3252.84,3237.79,2983000000.0,-47.0
2023-06-19,3255.81,3271.16,3271.16,3251.78,3278000000.0,-54.0
2023-06-16,3273.33,3256.3,3276.55,3255.5,3263000000.0000005,63.0
2023-06-15,3252.98,3230.45,3252.98,3229.15,3133000000.0,74.0
2023-06-14,3228.99,3238.12,3248.46,3226.77,3035000000.0,-14.000000000000002
2023-06-13,3233.67,3223.9,3235.09,3215.5,2806000000.0,15.0
2023-06-12,3228.83,3225.3,3239.44,3210.71,3138000000.0,-8.0
2023-06-09,3231.41,3213.03,3231.41,3206.1,3142000000.0,55.00000000000001
2023-06-08,3213.59,3194.83,3225.53,3180.54,2935000000.0,49.0
2023-06-07,3197.76,3197.47,3210.33,3188.01,2581000000.0,8.0
2023-06-06,3195.34,3228.41,3247.35,3189.27,3083000000.0,-114.99999999999999
2023-06-05,3232.44,3231.81,3244.18,3221.63,2781000000.0,7.000000000000001
2023-06-02,3230.07,3212.45,3233.99,3211.74,2947000000.0,79.0
2023-06-01,3204.63,3196.15,3225.09,3189.52,3123000000.0,0.0
2023-05-31,3204.56,3214.66,3216.36,3190.27,2946000000.0,-61.0
2023-05-30,3224.21,3214.67,3230.63,3186.63,3035000000.0,9.0
2023-05-29,3221.45,3219.76,3230.97,3208.96,2974000000.0,28.000000000000004
2023-05-26,3212.5,3198.88,3220.77,3179.82,2617000000.0,35.0
2023-05-25,3201.26,3197.36,3207.02,3168.57,2836000000.0,-11.0
2023-05-24,3204.75,3237.7,3237.7,3204.38,2887000000.0,-128.0
2023-05-23,3246.24,3294.79,3298.23,3246.24,2753000000.0,-152.0
2023-05-22,3296.47,3278.6,3308.53,3276.54,2739000000.0,39.0
2023-05-19,3283.54,3288.89,3302.34,3268.22,2854000000.0,-42.0
2023-05-18,3297.32,3288.41,3313.86,3284.17,3100000000.0,40.0
2023-05-17,3284.23,3281.97,3298.52,3269.89,2857000000.0,-21.0
2023-05-16,3290.99,3310.16,3317.9,3282.49,3225000000.0,-60.0
2023-05-15,3310.74,3269.88,3310.74,3235.87,3879999999.9999995,117.0
2023-05-12,3272.36,3304.46,3319.13,3271.43,3472999999.9999995,-112.00000000000001
2023-05-11,3309.55,3323.66,3333.25,3307.29,3543000000.0,-28.999999999999996
2023-05-10,3319.15,3347.7,3349.72,3305.25,4517000000.0,-114.99999999999999
2023-05-09,3357.67,3402.39,3418.95,3356.12,5730000000.0,-110.00000000000001
2023-05-08,3395.0,3340.99,3400.18,3340.99,5341000000.0,181.0
2023-05-05,3334.5,3350.65,3364.14,3321.19,4365000000.0,-48.0
2023-05-04,3350.46,3306.48,3352.75,3302.03,4834000000.0,82.0
2023-04-28,3323.27,3283.12,3324.88,3283.12,4015999999.9999995,113.99999999999999
2023-04-27,3285.88,3256.23,3299.3,3253.11,3415999999.9999995,67.0
2023-04-26,3264.1,3255.22,3277.98,3239.99,3579000000.0,-2.0
2023-04-25,3264.87,3276.4,3288.57,3229.45,3809000000.0000005,-32.0
2023-04-24,3275.41,3300.81,3303.09,3264.93,3543000000.0,-78.0
2023-04-21,3301.26,3364.0,3367.61,3301.26,3874000000.0,-195.0
2023-04-20,3367.03,3367.05,3371.37,3344.02,3504000000.0,-9.0
2023-04-19,3370.13,3391.35,3394.96,3364.64,3461000000.0,-68.0
2023-04-18,3393.33,3379.23,3396.17,3375.78,3484000000.0000005,23.0
2023-04-17,3385.61,3337.06,3385.61,3336.39,4028000000.0,142.0
2023-04-14,3338.15,3326.37,3340.08,3316.81,3383000000.0,60.0
2023-04-13,3318.36,3321.27,3334.47,3309.25,3479000000.0,-27.0
2023-04-12,3327.18,3316.86,3330.71,3315.4,3429999999.9999995,41.0
2023-04-11,3313.57,3317.08,3317.45,3298.25,3206000000.0,-5.0
2023-04-10,3315.36,3331.51,3332.72,3309.92,3408000000.0,-37.0
2023-04-07,3327.65,3312.48,3328.85,3308.06,2830000000.0,45.0
2023-04-06,3312.63,3302.75,3314.53,3296.05,3272000000.0,0.0
2023-04-04,3312.56,3297.18,3312.56,3290.99,3859000000.0000005,49.0
2023-04-03,3296.4,3277.34,3299.73,3276.42,3577000000.0000005,72.0
2023-03-31,3272.86,3263.41,3278.42,3260.04,2836000000.0,36.0
2023-03-30,3261.25,3243.07,3263.74,3220.98,2999000000.0,65.0
2023-03-29,3240.06,3253.62,3254.56,3229.58,2969000000.0,-16.0
2023-03-28,3245.38,3256.6,3264.1,3241.74,2957000000.0,-19.0
2023-03-27,3251.4,3261.82,3261.82,3229.7,3379000000.0,-44.0
2023-03-24,3265.65,3282.74,3282.74,3260.84,3245000000.0000005,-64.0
2023-03-23,3286.65,3258.78,3286.65,3252.99,3061000000.0,64.0
2023-03-22,3265.75,3263.41,3279.39,3255.74,2908000000.0,31.0
2023-03-21,3255.65,3240.84,3256.0,3237.89,3018000000.0,64.0
2023-03-20,3234.91,3253.93,3267.99,3231.65,3925000000.0,-48.0
2023-03-17,3250.55,3245.26,3279.92,3240.16,3429999999.9999995,73.0
2023-03-16,3226.89,3244.47,3257.43,3224.72,3274000000.0,-112.00000000000001
2023-03-15,3263.31,3261.03,3273.12,3256.86,3052000000.0,55.00000000000001
2023-03-14,3245.31,3261.92,3262.0,3216.99,3199000000.0,-72.0
2023-03-13,3268.7,3228.12,3268.7,3228.12,2949000000.0,120.0
2023-03-10,3230.08,3255.51,3262.15,3229.5,2811000000.0,-140.0
2023-03-09,3276.09,3285.94,3289.06,3260.0,2640000000.0,-22.0
2023-03-08,3283.25,3271.88,3283.25,3263.69,2604000000.0,-6.0
2023-03-07,3285.1,3320.21,3342.86,3284.41,3900000000.0,-111.00000000000001
2023-03-06,3322.03,3332.02,3333.06,3308.73,3404999999.9999995,-19.0
2023-03-03,3328.39,3314.77,3330.6,3302.62,3440000000.0,54.0
2023-03-02,3310.65,3308.01,3320.74,3306.46,3285000000.0,-5.0
2023-03-01,3312.35,3279.14,3315.16,3272.04,3184000000.0,100.0
2023-02-28,3279.61,3265.74,3280.42,3246.14,2516000000.0,66.0
2023-02-27,3258.03,3257.0,3276.58,3251.72,2429000000.0,-28.000000000000004
2023-02-24,3267.16,3287.26,3288.39,3253.97,2342000000.0,-62.0
2023-02-23,3287.48,3293.52,3307.44,3275.36,2623000000.0,-11.0
2023-02-22,3291.15,3292.05,3307.03,3286.72,2554000000.0,-47.0
2023-02-21,3306.52,3291.63,3308.79,3282.44,3244000000.0,49.0
2023-02-20,3290.34,3230.47,3291.04,3225.84,3250000000.0,206.0
2023-02-17,3224.02,3244.73,3262.47,3223.26,2785000000.0,-77.0
2023-02-16,3249.03,3281.74,3308.83,3231.34,3809000000.0000005,-96.0
2023-02-15,3280.49,3294.01,3296.2,3274.55,2699000000.0,-39.0
2023-02-14,3293.28,3288.97,3293.73,3279.19,2710000000.0,28.000000000000004
2023-02-13,3284.16,3256.99,3285.09,3252.63,2972000000.0,72.0
2023-02-10,3260.67,3266.44,3269.99,3247.23,2606000000.0,-30.0
2023-02-09,3270.38,3227.73,3270.38,3225.77,2548000000.0,118.0
2023-02-08,3232.11,3251.5,3257.11,3230.44,2345000000.0,-49.0
2023-02-07,3248.09,3245.23,3250.03,3233.83,2509000000.0,28.999999999999996
2023-02-06,3238.7,3244.7,3250.35,3226.21,2671000000.0,-76.0
2023-02-03,3263.41,3275.66,3275.66,3235.35,2933000000.0,-68.0
2023-02-02,3285.67,3291.78,3295.76,3272.41,3334000000.0000005,2.0
2023-02-01,3284.92,3262.2,3284.92,3245.41,3395000000.0000005,90.0
2023-01-31,3255.67,3266.14,3277.25,3252.01,3002000000.0,-42.0
2023-01-30,3269.32,3308.87,3310.49,3266.76,3533000000.0,14.000000000000002
2023-01-20,3264.81,3247.2,3267.06,3247.2,2732000000.0,76.0
2023-01-19,3240.28,3221.52,3240.28,3210.38,2265000000.0,49.0
2023-01-18,3224.41,3227.59,3234.82,3220.37,2121000000.0,0.0
2023-01-17,3224.24,3229.44,3231.26,3211.76,2266000000.0,-10.0
2023-01-16,3227.59,3198.52,3251.37,3197.32,3067000000.0,101.0
2023-01-13,3195.31,3170.35,3195.31,3167.51,2202000000.0,101.0
2023-01-12,3163.45,3167.27,3171.59,3153.4,2167000000.0,5.0
2023-01-11,3161.84,3172.38,3184.76,3160.89,2377000000.0,-24.0
2023-01-10,3169.51,3178.02,3178.16,3165.14,2330000000.0,-21.0
2023-01-09,3176.08,3169.37,3183.58,3165.43,2581000000.0,57.99999999999999
2023-01-06,3157.64,3155.07,3170.74,3151.84,2574000000.0,8.0
2023-01-05,3155.22,3132.76,3159.43,3130.23,2570000000.0,101.0
2023-01-04,3123.52,3117.57,3129.09,3109.45,2733000000.0,22.0
2023-01-03,3116.51,3087.51,3119.86,3073.05,2814000000.0,88.0
2022-12-30,3089.26,3084.52,3096.31,3082.2,2175000000.0,51.0
2022-12-29,3073.7,3076.73,3086.0,3064.46,2156000000.0,-44.0
2022-12-28,3087.4,3088.62,3098.65,3079.43,2246000000.0,-26.0
2022-12-27,3095.57,3077.75,3098.08,3074.31,2222000000.0,98.0
2022-12-26,3065.56,3048.2,3071.84,3047.35,2064999999.9999998,65.0
2022-12-23,3045.87,3038.84,3061.87,3031.54,1920000000.0,-28.000000000000004
2022-12-22,3054.43,3085.8,3096.24,3044.6,2236000000.0,-46.0
2022-12-21,3068.41,3078.33,3085.8,3060.55,1891000000.0,-17.0
2022-12-20,3073.77,3098.95,3100.75,3061.51,2188000000.0,-107.0
2022-12-19,3107.11,3165.31,3170.26,3096.1,2785000000.0,-192.0
2022-12-16,3167.86,3156.14,3175.35,3151.61,2598000000.0,-2.0
2022-12-15,3168.65,3177.2,3179.1,3158.45,2430000000.0,-25.0
2022-12-14,3176.53,3178.55,3189.83,3168.59,2656000000.0,1.0
2022-12-13,3176.33,3179.44,3187.2,3171.48,2858000000.0,-9.0
2022-12-12,3179.04,3195.87,3196.72,3176.58,3334000000.0000005,-87.0
2022-12-09,3206.95,3197.12,3212.11,3182.91,3733000000.0,30.0
2022-12-08,3197.35,3196.02,3206.72,3187.26,3210000000.0,-7.000000000000001
2022-12-07,3199.62,3204.94,3226.08,3188.67,3540999999.9999995,-40.0
2022-12-06,3212.53,3200.27,3224.82,3195.08,3736000000.0,2.0
2022-12-05,3211.81,3181.92,3213.44,3177.06,4474000000.0,176.0
2022-12-02,3156.14,3160.58,3170.9,3149.84,3078000000.0,-28.999999999999996
2022-12-01,3165.47,3187.99,3198.41,3164.53,3870000000.0000005,45.0
2022-11-30,3151.34,3141.4,3158.57,3137.37,3727000000.0000005,5.0
2022-11-29,3149.75,3096.11,3152.0,3096.11,3915000000.0,231.0
2022-11-28,3078.55,3055.29,3080.18,3034.7,3058000000.0,-75.0
2022-11-25,3101.69,3085.46,3111.42,3077.97,3114000000.0,40.0
