날짜,종가,시가,고가,저가,변동 %
2015-09-14,9821.24,9762.84,9825.01,9458.09,60.0
2015-09-11,9762.84,9821.09,9871.99,9706.45,-59.0
2015-09-10,9821.09,9866.08,9878.6,9708.69,-46.0
2015-09-09,9866.08,9735.92,9927.15,9711.38,134.0
2015-09-08,9735.92,9552.95,9753.02,9343.48,192.0
2015-09-07,9552.95,10025.07,10025.75,9526.89,-471.0
2015-09-02,10025.07,9942.26,10040.58,9545.18,83.0
2015-09-01,9942.26,9818.4,9973.83,9393.19,126.0
2015-08-31,9818.4,9648.59,9827.84,9268.64,176.0
2015-08-28,9648.59,9384.83,9690.04,9373.69,281.0
2015-08-27,9384.83,8766.08,9384.83,8766.08,706.0
2015-08-26,8766.08,8574.49,9092.67,8451.14,223.0
2015-08-25,8574.49,9159.84,9159.84,8462.92,-639.0
2015-08-24,9159.84,10064.74,10064.74,9104.89,-899.0
2015-08-21,10064.74,10452.76,10452.76,10035.17,-371.0
2015-08-20,10452.76,10755.15,10755.15,10450.37,-281.0
2015-08-19,10755.15,10660.21,10755.62,10335.91,89.0
2015-08-18,10660.21,11221.74,11327.83,10646.43,-500.0
2015-08-17,11221.74,11369.13,11369.13,11116.19,-130.0
2015-08-14,11369.13,11370.27,11432.19,11330.83,-1.0
2015-08-13,11370.27,11293.21,11402.18,11149.45,68.0
2015-08-12,11293.21,11425.47,11449.58,11278.71,-115.99999999999999
2015-08-11,11425.47,11517.86,11549.17,11376.02,-80.0
2015-08-10,11517.86,11063.25,11553.97,11063.25,411.00000000000006
2015-08-07,11063.25,10927.0,11137.71,10927.0,125.0
2015-08-06,10927.0,11005.33,11082.67,10846.3,-71.0
2015-08-05,11005.33,11212.0,11216.9,11003.4,-184.0
2015-08-04,11212.0,11027.96,11223.55,10927.25,167.0
2015-08-03,11027.96,10911.36,11030.11,10742.47,107.0
2015-07-31,10911.36,10909.71,11024.21,10771.71,2.0
2015-07-30,10909.71,11186.87,11240.9,10888.87,-248.0
2015-07-29,11186.87,11028.86,11203.83,10907.28,143.0
2015-07-28,11028.86,10986.24,11176.07,10659.18,39.0
2015-07-27,10986.24,12029.49,12029.49,10975.64,-867.0
2015-07-24,12029.49,12249.59,12304.25,12011.95,-180.0
2015-07-23,12249.59,12033.63,12268.28,12013.51,179.0
2015-07-22,12033.63,12184.97,12187.17,11961.81,-124.0
2015-07-21,12184.97,12254.33,12303.51,12073.97,-56.99999999999999
2015-07-20,12254.33,12335.26,12368.45,12169.95,-66.0
2015-07-17,12335.26,12081.69,12450.54,12002.0,210.0
2015-07-16,12081.69,12145.61,12226.68,11967.28,-53.0
2015-07-15,12145.61,12203.6,12287.83,11825.44,-48.0
2015-07-14,12203.6,12647.36,12647.36,12002.27,-351.0
2015-07-13,12647.36,12791.1,12990.89,12372.88,-112.00000000000001
2015-07-10,12791.1,12334.14,13251.75,12035.64,370.0
2015-07-09,12334.14,11601.54,12546.63,11067.98,631.0
2015-07-08,11601.54,12488.84,12488.84,11402.75,-710.0
2015-07-07,12488.84,12183.33,12536.44,11596.96,250.99999999999997
2015-07-06,12183.33,11475.58,12361.22,11475.58,617.0
2015-07-03,11475.58,12091.88,12146.35,11203.67,-509.99999999999994
2015-07-02,12091.88,12176.6,12441.7,11610.41,-70.0
2015-07-01,12176.6,12732.98,12732.98,12114.19,-437.0
2015-06-30,12732.98,11892.75,12740.29,11704.7,707.0
2015-06-29,11892.75,12069.46,12462.03,11221.11,-146.0
2015-06-26,12069.46,12918.93,12970.14,11787.32,-658.0
2015-06-25,12918.93,13292.29,13476.51,12852.52,-281.0
2015-06-24,13292.29,13083.95,13320.83,12921.9,159.0
2015-06-23,13083.95,12612.8,13102.66,12335.96,374.0
2015-06-19,12612.8,13289.21,13300.37,12600.91,-509.0
2015-06-18,13289.21,13886.19,13886.22,13285.92,-430.0
2015-06-17,13886.19,13726.18,13933.73,13618.39,117.0
2015-06-16,13726.18,14065.22,14122.42,13594.57,-241.0
2015-06-15,14065.22,14452.95,14501.2,14035.1,-268.0
2015-06-12,14452.95,14436.27,14553.06,14316.99,12.0
2015-06-11,14436.27,14559.73,14614.86,14308.03,-85.0
2015-06-10,14559.73,14795.37,14795.37,14448.18,-159.0
2015-06-09,14795.37,15047.55,15146.91,14620.38,-168.0
2015-06-08,15047.55,14357.81,15099.55,14332.7,480.0
2015-06-05,14357.81,14280.45,14566.24,14028.52,54.0
2015-06-04,14280.45,14009.01,14356.17,13506.46,194.0
2015-06-03,14009.01,14013.85,14093.57,13819.89,-3.0
2015-06-02,14013.85,14022.76,14084.11,13783.52,-6.0
2015-06-01,14022.76,13444.67,14050.13,13327.36,430.0
2015-05-29,13444.67,13503.75,13643.86,13140.02,-44.0
2015-05-28,13503.75,14430.24,14452.91,13485.83,-642.0
2015-05-27,14430.24,14632.03,14704.34,14359.52,-138.0
2015-05-26,14632.03,14501.94,14671.58,14349.3,90.0
2015-05-25,14501.94,14071.91,14504.3,14069.05,306.0
2015-05-22,14071.91,13653.11,14075.95,13653.11,307.0
2015-05-21,13653.11,13534.26,13673.74,13481.94,88.0
2015-05-20,13534.26,13507.28,13780.29,13458.06,20.0
2015-05-19,13507.28,12998.31,13560.83,12985.91,392.0
2015-05-18,12998.31,13270.45,13270.45,12990.09,-204.99999999999997
2015-05-15,13270.45,13556.33,13558.46,13189.02,-211.0
2015-05-14,13556.33,13647.59,13704.18,13497.16,-67.0
2015-05-13,13647.59,13842.92,13886.92,13548.5,-141.0
2015-05-12,13842.92,13772.53,13894.98,13633.24,51.0
2015-05-11,13772.53,13500.15,13776.79,13344.61,202.0
2015-05-08,13500.15,13380.35,13572.09,13178.61,90.0
2015-05-07,13380.35,13607.99,13607.99,13373.75,-167.0
2015-05-06,13607.99,13710.5,14078.43,13481.18,-75.0
2015-05-05,13710.5,14272.45,14295.31,13639.17,-394.0
2015-05-04,14272.45,14158.26,14275.57,13978.91,81.0
2015-04-30,14158.26,14316.85,14421.13,14156.03,-111.00000000000001
2015-04-29,14316.85,14402.52,14420.25,14136.79,-59.0
2015-04-28,14402.52,14347.31,14767.19,14273.22,38.0
2015-04-27,14347.31,13888.64,14360.63,13888.64,330.0
2015-04-24,13888.64,14128.69,14128.69,13623.83,-170.0
2015-04-23,14128.69,14268.84,14327.25,14011.63,-98.0
2015-04-22,14268.84,13920.1,14276.62,13842.72,250.99999999999997
2015-04-21,13920.1,13756.79,13938.38,13562.29,119.0
2015-04-20,13756.79,14074.23,14315.66,13651.31,-225.99999999999997
2015-04-17,14074.23,13810.55,14213.9,13810.55,191.0
2015-04-16,13810.55,13286.45,13812.82,13172.57,394.0
2015-04-15,13286.45,13220.83,13588.02,13168.05,50.0
2015-04-14,13220.83,13182.21,13325.41,13064.59,28.999999999999996
2015-04-13,13182.21,12901.09,13231.38,12901.09,218.00000000000003
2015-04-10,12901.09,12666.19,12929.13,12575.9,185.0
2015-04-09,12666.19,12766.88,13050.94,12593.73,-79.0
2015-04-08,12766.88,12491.81,12797.81,12445.09,220.00000000000003
2015-04-07,12491.81,12184.44,12494.54,12184.44,252.0
2015-04-03,12184.44,12063.92,12186.05,11975.5,100.0
2015-04-02,12063.92,12160.67,12263.21,11915.96,-80.0
2015-04-01,12160.67,11980.06,12209.54,11959.32,151.0
2015-03-31,11980.06,12112.35,12461.82,11936.6,-109.00000000000001
2015-03-30,12112.35,11679.44,12151.35,11673.6,371.0
2015-03-27,11679.44,11672.46,11793.69,11582.66,6.0
2015-03-26,11672.46,11536.61,11797.1,11398.19,118.0
2015-03-25,11536.61,11731.52,11739.07,11458.99,-166.0
2015-03-24,11731.52,11838.85,11875.75,11569.8,-91.0
2015-03-23,11838.85,11646.16,11859.63,11645.9,165.0
2015-03-20,11646.16,11458.94,11781.27,11408.61,163.0
2015-03-19,11458.94,11527.66,11543.61,11391.31,-60.0
2015-03-18,11527.66,11261.53,11529.6,11259.65,236.0
2015-03-17,11261.53,11115.44,11271.95,11115.39,131.0
2015-03-16,11115.44,10876.81,11117.16,10835.15,219.0
2015-03-13,10876.81,10838.27,11062.02,10801.4,36.0
2015-03-12,10838.27,10491.74,10939.41,10491.74,330.0
2015-03-11,10491.74,10434.44,10647.6,10434.44,55.00000000000001
2015-03-10,10434.44,10608.2,10608.2,10417.71,-164.0
2015-03-09,10608.2,10321.95,10664.72,10114.15,277.0
2015-03-06,10321.95,10324.83,10419.58,10300.05,-3.0
2015-03-05,10324.83,10504.63,10504.63,10231.0,-171.0
2015-03-04,10504.63,10510.57,10584.61,10433.17,-6.0
2015-03-03,10510.57,10883.07,10883.07,10507.22,-342.0
2015-03-02,10883.07,10875.82,10972.03,10795.75,7.000000000000001
2015-02-27,10875.82,10901.77,10979.61,10841.57,-24.0
2015-02-26,10901.77,10609.69,10922.37,10489.37,275.0
2015-02-25,10609.69,10768.42,10781.54,10554.39,-147.0
2015-02-17,10768.42,10680.78,10839.89,10680.7,82.0
2015-02-16,10680.78,10684.78,10709.43,10608.06,-4.0
2015-02-13,10684.78,10639.19,10841.38,10622.91,43.0
2015-02-12,10639.19,10629.44,10675.53,10497.96,9.0
2015-02-11,10629.44,10593.0,10673.17,10559.99,34.0
2015-02-10,10593.0,10429.87,10618.03,10381.42,156.0
2015-02-09,10429.87,10257.36,10538.8,10187.91,168.0
2015-02-06,10257.36,10369.92,10433.78,10161.85,-109.00000000000001
2015-02-05,10369.92,10473.16,10855.06,10366.35,-99.0
2015-02-04,10473.16,10607.59,10761.47,10464.49,-127.0
2015-02-03,10607.59,10289.89,10638.83,10289.89,309.0
2015-02-02,10289.89,10622.76,10622.76,10276.3,-313.0
2015-01-30,10622.76,10775.6,10900.25,10590.66,-142.0
2015-01-29,10775.6,10955.17,10955.17,10667.13,-164.0
2015-01-28,10955.17,11110.88,11166.39,10900.89,-140.0
2015-01-27,11110.88,11289.83,11333.43,10891.75,-159.0
2015-01-26,11289.83,11334.26,11334.26,11141.88,-39.0
2015-01-23,11334.26,11237.48,11546.34,11237.48,86.0
2015-01-22,11237.48,11254.32,11313.06,11072.86,-15.0
2015-01-21,11254.32,10656.59,11304.97,10656.59,561.0
2015-01-20,10656.59,10665.01,10802.52,10433.08,-8.0
2015-01-19,10665.01,11756.48,11756.48,10619.74,-927.9999999999999
2015-01-16,11756.48,11696.5,11906.76,11658.28,51.0
2015-01-15,11696.5,11255.96,11698.77,11165.38,391.0
2015-01-14,11255.96,11242.34,11425.81,11140.48,12.0
2015-01-13,11242.34,11308.53,11401.86,11172.8,-59.0
2015-01-12,11308.53,11431.36,11531.33,11100.49,-107.0
2015-01-09,11431.36,11391.75,12000.61,11287.34,35.0
2015-01-08,11391.75,11760.97,11847.05,11367.28,-314.0
2015-01-07,11760.97,11769.39,11898.42,11591.74,-7.000000000000001
2015-01-06,11769.39,11860.36,12065.66,11585.25,-77.0
2015-01-05,11860.36,11517.68,11988.98,11517.68,298.0
2015-01-04,11517.68,11517.68,11517.68,11517.68,0.0
