날짜,cn_a50,cn_szse,cn_sha
2020-02-25,13677.29,11856.08,3013.05
2020-02-26,13646.56,11497.55,2987.93
2020-02-27,13697.23,11534.02,2991.33
2020-02-28,13318.95,10980.77,2880.3
2020-02-29,13318.95,10980.77,2880.3
2020-03-01,13318.95,10980.77,2880.3
2020-03-02,13663.67,11381.76,2970.93
2020-03-03,13731.07,11484.21,2992.9
2020-03-04,13820.08,11493.02,3011.67
2020-03-05,14191.5,11711.37,3071.68
2020-03-06,13940.55,11582.82,3034.51
2020-03-07,13940.55,11582.82,3034.51
2020-03-08,13940.55,11582.82,3034.51
2020-03-09,13525.29,11108.55,2943.29
2020-03-10,13779.13,11403.47,2996.76
2020-03-11,13622.85,11200.05,2968.52
2020-03-12,13405.1,10941.01,2923.49
2020-03-13,13192.21,10831.12,2887.43
2020-03-14,13192.21,10831.12,2887.43
2020-03-15,13192.21,10831.12,2887.43
2020-03-16,12694.34,10253.28,2789.25
2020-03-17,12601.23,10202.75,2779.64
2020-03-18,12316.12,10029.57,2728.76
2020-03-19,12006.44,10019.86,2702.13
2020-03-20,12309.49,10150.13,2745.62
2020-03-21,12309.49,10150.13,2745.62
2020-03-22,12309.49,10150.13,2745.62
2020-03-23,11959.72,9691.53,2660.17
2020-03-24,12322.68,9921.68,2722.44
2020-03-25,12661.65,10241.08,2781.59
2020-03-26,12608.23,10155.36,2764.91
2020-03-27,12666.99,10109.91,2772.2
2020-03-28,12666.99,10109.91,2772.2
2020-03-29,12666.99,10109.91,2772.2
2020-03-30,12597.61,9904.95,2747.21
2020-03-31,12614.82,9962.3,2750.3
2020-04-01,12588.24,9951.84,2734.52
2020-04-02,12764.65,10179.2,2780.64
2020-04-03,12698.12,10110.11,2763.99
2020-04-04,12698.12,10110.11,2763.99
2020-04-05,12698.12,10110.11,2763.99
2020-04-06,12698.12,10110.11,2763.99
2020-04-07,12928.52,10428.91,2820.76
2020-04-08,12848.24,10386.55,2815.37
2020-04-09,12855.37,10463.05,2825.9
2020-04-10,12866.16,10298.41,2796.63
2020-04-11,12866.16,10298.41,2796.63
2020-04-12,12866.16,10298.41,2796.63
2020-04-13,12832.34,10223.16,2783.05
2020-04-14,13049.29,10475.71,2827.28
2020-04-15,12950.36,10417.37,2811.17
2020-04-16,12946.06,10470.79,2819.93
2020-04-17,13116.19,10527.99,2838.49
2020-04-18,13116.19,10527.99,2838.49
2020-04-19,13116.19,10527.99,2838.49
2020-04-20,13157.0,10621.5,2852.55
2020-04-21,12996.84,10506.86,2827.01
2020-04-22,13110.74,10617.19,2843.98
2020-04-23,13093.14,10564.05,2838.5
2020-04-24,13007.05,10423.46,2808.53
2020-04-25,13007.05,10423.46,2808.53
2020-04-26,13007.05,10423.46,2808.53
2020-04-27,13155.19,10452.17,2815.49
2020-04-28,13287.17,10501.15,2810.02
2020-04-29,13387.85,10514.17,2822.44
2020-04-30,13447.92,10721.78,2860.08
2020-05-01,13447.92,10721.78,2860.08
2020-05-02,13447.92,10721.78,2860.08
2020-05-03,13447.92,10721.78,2860.08
2020-05-04,13447.92,10721.78,2860.08
2020-05-05,13447.92,10721.78,2860.08
2020-05-06,13441.44,10883.22,2878.14
2020-05-07,13407.36,10863.29,2871.52
2020-05-08,13526.28,11001.58,2895.34
2020-05-09,13526.28,11001.58,2895.34
2020-05-10,13526.28,11001.58,2895.34
2020-05-11,13532.25,10969.28,2894.8
2020-05-12,13523.63,11015.56,2891.56
2020-05-13,13528.62,11074.59,2898.05
2020-05-14,13386.39,10962.15,2870.34
2020-05-15,13328.0,10964.89,2868.46
2020-05-16,13328.0,10964.89,2868.46
2020-05-17,13328.0,10964.89,2868.46
2020-05-18,13389.72,10921.15,2875.42
2020-05-19,13481.91,11052.85,2898.58
2020-05-20,13462.16,10948.48,2883.74
2020-05-21,13442.0,10845.4,2867.92
2020-05-22,13113.34,10604.97,2813.77
2020-05-23,13113.34,10604.97,2813.77
2020-05-24,13113.34,10604.97,2813.77
2020-05-25,13164.86,10592.84,2817.97
2020-05-26,13273.79,10815.43,2846.55
2020-05-27,13218.57,10682.7,2836.8
2020-05-28,13294.95,10653.49,2846.22
2020-05-29,13266.12,10746.08,2852.35
2020-05-30,13266.12,10746.08,2852.35
2020-05-31,13266.12,10746.08,2852.35
2020-06-01,13610.07,11102.15,2915.43
2020-06-02,13699.33,11112.5,2921.4
2020-06-03,13709.7,11108.36,2923.37
2020-06-04,13712.06,11139.26,2919.25
2020-06-05,13768.23,11180.6,2930.8
2020-06-06,13768.23,11180.6,2930.8
2020-06-07,13768.23,11180.6,2930.8
2020-06-08,13872.88,11215.76,2937.77
2020-06-09,13935.02,11284.24,2956.11
2020-06-10,13879.69,11335.86,2943.75
2020-06-11,13670.0,11243.62,2920.9
2020-06-12,13713.03,11251.71,2919.74
2020-06-13,13713.03,11251.71,2919.74
2020-06-14,13713.03,11251.71,2919.74
2020-06-15,13472.26,11192.27,2890.03
2020-06-16,13661.85,11398.97,2931.75
2020-06-17,13651.54,11420.84,2935.87
2020-06-18,13731.43,11494.55,2939.32
2020-06-19,13912.55,11668.13,2967.63
2020-06-20,13912.55,11668.13,2967.63
2020-06-21,13912.55,11668.13,2967.63
2020-06-22,13841.46,11702.44,2965.27
2020-06-23,13866.14,11794.01,2970.62
2020-06-24,13938.63,11813.53,2979.55
2020-06-25,13938.63,11813.53,2979.55
2020-06-26,13938.63,11813.53,2979.55
2020-06-27,13938.63,11813.53,2979.55
2020-06-28,13938.63,11813.53,2979.55
2020-06-29,13853.63,11752.36,2961.52
2020-06-30,13961.87,11992.35,2984.67
2020-07-01,14325.29,12112.96,3025.98
2020-07-02,14644.58,12269.49,3090.57
2020-07-03,14940.91,12433.26,3152.81
2020-07-04,14940.91,12433.26,3152.81
2020-07-05,14940.91,12433.26,3152.81
2020-07-06,15912.63,12941.72,3332.88
2020-07-07,16011.19,13163.98,3345.34
2020-07-08,16167.47,13406.37,3403.44
2020-07-09,16230.29,13754.74,3450.59
2020-07-10,15824.7,13671.24,3383.32
2020-07-11,15824.7,13671.24,3383.32
2020-07-12,15824.7,13671.24,3383.32
2020-07-13,16024.99,14149.14,3443.29
2020-07-14,15840.2,13996.46,3414.62
2020-07-15,15686.59,13734.13,3361.3
2020-07-16,14981.39,12996.34,3210.1
2020-07-17,15124.51,13114.94,3214.13
2020-07-18,15124.51,13114.94,3214.13
2020-07-19,15124.51,13114.94,3214.13
2020-07-20,15504.66,13448.85,3314.15
2020-07-21,15492.21,13536.17,3320.89
2020-07-22,15545.88,13657.03,3333.16
2020-07-23,15464.86,13661.5,3325.11
2020-07-24,14868.79,12935.7,3196.77
2020-07-25,14868.79,12935.7,3196.77
2020-07-26,14868.79,12935.7,3196.77
2020-07-27,14888.26,12976.87,3205.23
2020-07-28,15065.16,13147.35,3227.96
2020-07-29,15310.84,13557.44,3294.55
2020-07-30,15202.64,13466.85,3286.82
2020-07-31,15281.36,13637.88,3310.01
2020-08-01,15281.36,13637.88,3310.01
2020-08-02,15281.36,13637.88,3310.01
2020-08-03,15377.76,13964.56,3367.97
2020-08-04,15494.59,13860.46,3371.69
2020-08-05,15374.96,13960.92,3377.56
2020-08-06,15333.09,13863.13,3386.46
2020-08-07,15199.34,13648.5,3354.04
2020-08-08,15199.34,13648.5,3354.04
2020-08-09,15199.34,13648.5,3354.04
2020-08-10,15290.13,13657.31,3379.25
2020-08-11,15261.96,13466.27,3340.29
2020-08-12,15245.61,13308.52,3319.27
2020-08-13,15184.92,13291.32,3320.73
2020-08-14,15399.73,13489.01,3360.1
2020-08-15,15399.73,13489.01,3360.1
2020-08-16,15399.73,13489.01,3360.1
2020-08-17,15741.01,13742.23,3438.8
2020-08-18,15695.51,13768.17,3451.09
2020-08-19,15477.98,13480.85,3408.13
2020-08-20,15282.66,13320.92,3363.9
2020-08-21,15383.66,13478.0,3380.68
2020-08-22,15383.66,13478.0,3380.68
2020-08-23,15383.66,13478.0,3380.68
2020-08-24,15458.29,13666.69,3385.64
2020-08-25,15550.9,13669.41,3373.58
2020-08-26,15431.12,13428.4,3329.74
2020-08-27,15446.33,13535.09,3350.11
2020-08-28,15818.02,13851.32,3403.81
2020-08-29,15818.02,13851.32,3403.81
2020-08-30,15818.02,13851.32,3403.81
2020-08-31,15726.36,13758.23,3395.68
2020-09-01,15766.79,13849.66,3410.61
2020-09-02,15741.56,13887.43,3404.8
2020-09-03,15701.21,13772.37,3384.98
2020-09-04,15532.78,13656.66,3355.37
2020-09-05,15532.78,13656.66,3355.37
2020-09-06,15532.78,13656.66,3355.37
2020-09-07,15310.43,13284.03,3292.59
2020-09-08,15420.88,13293.33,3316.42
2020-09-09,15188.48,12861.75,3254.63
2020-09-10,15269.12,12742.85,3234.82
2020-09-11,15354.58,12942.95,3260.35
2020-09-12,15354.58,12942.95,3260.35
2020-09-13,15354.58,12942.95,3260.35
2020-09-14,15475.88,13021.99,3278.81
2020-09-15,15575.7,13143.46,3295.68
2020-09-16,15446.87,13011.28,3283.92
2020-09-17,15276.51,13015.19,3270.44
2020-09-18,15678.89,13245.09,3338.09
2020-09-19,15678.89,13245.09,3338.09
2020-09-20,15678.89,13245.09,3338.09
2020-09-21,15503.77,13149.5,3316.94
2020-09-22,15356.22,13023.43,3274.3
2020-09-23,15361.27,13110.07,3279.71
2020-09-24,15104.05,12816.61,3223.18
2020-09-25,15126.81,12814.17,3219.42
2020-09-26,15126.81,12814.17,3219.42
2020-09-27,15126.81,12814.17,3219.42
2020-09-28,15231.64,12760.93,3217.53
2020-09-29,15189.88,12900.7,3224.36
2020-09-30,15209.27,12907.45,3218.05
2020-10-01,15209.27,12907.45,3218.05
2020-10-02,15209.27,12907.45,3218.05
2020-10-03,15209.27,12907.45,3218.05
2020-10-04,15209.27,12907.45,3218.05
2020-10-05,15209.27,12907.45,3218.05
2020-10-06,15209.27,12907.45,3218.05
2020-10-07,15209.27,12907.45,3218.05
2020-10-08,15209.27,12907.45,3218.05
2020-10-09,15454.99,13289.26,3272.08
2020-10-10,15454.99,13289.26,3272.08
2020-10-11,15454.99,13289.26,3272.08
2020-10-12,15940.15,13708.07,3358.47
2020-10-13,15973.02,13798.58,3359.75
2020-10-14,15921.36,13691.04,3340.78
2020-10-15,15939.11,13624.89,3332.18
2020-10-16,15984.49,13532.73,3336.36
2020-10-17,15984.49,13532.73,3336.36
2020-10-18,15984.49,13532.73,3336.36
2020-10-19,15911.51,13421.19,3312.67
2020-10-20,15997.85,13603.88,3328.1
2020-10-21,16066.94,13467.91,3325.02
2020-10-22,16056.34,13396.18,3312.5
2020-10-23,15941.14,13128.46,3278.0
2020-10-24,15941.14,13128.46,3278.0
2020-10-25,15941.14,13128.46,3278.0
2020-10-26,15794.61,13191.25,3251.12
2020-10-27,15743.81,13269.65,3254.32
2020-10-28,15829.56,13388.1,3269.24
2020-10-29,15936.07,13519.66,3272.73
2020-10-30,15724.42,13236.6,3224.53
2020-10-31,15724.42,13236.6,3224.53
2020-11-01,15724.42,13236.6,3224.53
2020-11-02,15771.04,13420.96,3225.12
2020-11-03,15962.43,13580.03,3271.07
2020-11-04,16144.49,13659.5,3277.44
2020-11-05,16314.09,13894.26,3320.13
2020-11-06,16299.22,13838.42,3312.16
2020-11-07,16299.22,13838.42,3312.16
2020-11-08,16299.22,13838.42,3312.16
2020-11-09,16563.48,14141.15,3373.73
2020-11-10,16526.91,13993.34,3360.15
2020-11-11,16458.96,13720.17,3342.2
2020-11-12,16398.34,13792.07,3338.68
2020-11-13,16116.81,13754.55,3310.1
2020-11-14,16116.81,13754.55,3310.1
2020-11-15,16116.81,13754.55,3310.1
2020-11-16,16290.82,13850.83,3346.97
2020-11-17,16307.21,13732.52,3339.9
2020-11-18,16358.6,13658.2,3347.3
2020-11-19,16529.65,13777.45,3363.09
2020-11-20,16512.82,13852.42,3377.73
2020-11-21,16512.82,13852.42,3377.73
2020-11-22,16512.82,13852.42,3377.73
2020-11-23,16757.8,13955.28,3414.49
2020-11-24,16620.48,13902.54,3402.82
2020-11-25,16472.78,13656.09,3362.33
2020-11-26,16594.89,13599.99,3369.73
2020-11-27,16847.09,13690.88,3408.31
2020-11-28,16847.09,13690.88,3408.31
2020-11-29,16847.09,13690.88,3408.31
2020-11-30,16691.09,13670.11,3391.76
2020-12-01,17050.86,13930.37,3451.94
2020-12-02,17033.08,13961.58,3449.38
2020-12-03,17019.67,13970.68,3442.14
2020-12-04,17063.55,14026.66,3444.58
2020-12-05,17063.55,14026.66,3444.58
2020-12-06,17063.55,14026.66,3444.58
2020-12-07,16914.86,13973.48,3416.6
2020-12-08,16857.75,13973.89,3410.18
2020-12-09,16706.22,13716.53,3371.96
2020-12-10,16687.62,13731.34,3373.28
2020-12-11,16525.41,13555.14,3347.19
2020-12-12,16525.41,13555.14,3347.19
2020-12-13,16525.41,13555.14,3347.19
2020-12-14,16714.93,13692.13,3369.12
2020-12-15,16695.69,13763.31,3367.23
2020-12-16,16794.14,13751.09,3366.98
2020-12-17,17023.29,13889.87,3404.87
2020-12-18,16888.56,13854.12,3394.9
2020-12-19,16888.56,13854.12,3394.9
2020-12-20,16888.56,13854.12,3394.9
2020-12-21,17035.92,14134.85,3420.57
2020-12-22,16844.58,13882.3,3356.78
2020-12-23,16916.53,14015.02,3382.32
2020-12-24,16918.74,13915.57,3363.11
2020-12-25,16987.04,14017.06,3396.56
2020-12-26,16987.04,14017.06,3396.56
2020-12-27,16987.04,14017.06,3396.56
2020-12-28,17173.85,14044.1,3397.29
2020-12-29,17100.03,13970.21,3379.04
2020-12-30,17387.62,14201.57,3414.45
2020-12-31,17706.72,14470.68,3473.07
2021-01-01,17706.72,14470.68,3473.07
2021-01-02,17706.72,14470.68,3473.07
2021-01-03,17706.72,14470.68,3473.07
2021-01-04,17791.57,14827.47,3502.96
2021-01-05,18102.02,15147.57,3528.68
2021-01-06,18396.96,15187.61,3550.88
2021-01-07,18776.35,15356.4,3576.2
2021-01-08,18602.47,15319.29,3570.11
2021-01-09,18602.47,15319.29,3570.11
2021-01-10,18602.47,15319.29,3570.11
2021-01-11,18422.02,15115.38,3531.5
2021-01-12,18970.43,15460.03,3608.34
2021-01-13,18856.71,15365.43,3598.65
2021-01-14,18435.65,15070.13,3565.9
2021-01-15,18497.51,15031.7,3566.38
2021-01-16,18497.51,15031.7,3566.38
2021-01-17,18497.51,15031.7,3566.38
2021-01-18,18592.05,15269.27,3596.22
2021-01-19,18366.27,15003.99,3566.38
2021-01-20,18412.65,15223.36,3583.09
2021-01-21,18667.25,15520.6,3621.26
2021-01-22,18638.51,15628.73,3606.75
2021-01-23,18638.51,15628.73,3606.75
2021-01-24,18638.51,15628.73,3606.75
2021-01-25,19015.03,15710.19,3624.24
2021-01-26,18647.05,15352.42,3569.43
2021-01-27,18634.31,15413.84,3573.34
2021-01-28,18256.06,14913.21,3505.18
2021-01-29,18230.39,14821.99,3483.07
2021-01-30,18230.39,14821.99,3483.07
2021-01-31,18230.39,14821.99,3483.07
2021-02-01,18442.85,15024.24,3505.28
2021-02-02,18685.56,15335.66,3533.68
2021-02-03,18753.2,15233.15,3517.31
2021-02-04,18918.31,15105.94,3501.86
2021-02-05,19174.08,15007.3,3496.33
2021-02-06,19174.08,15007.3,3496.33
2021-02-07,19174.08,15007.3,3496.33
2021-02-08,19363.18,15269.63,3532.45
2021-02-09,19653.5,15630.57,3603.49
2021-02-10,20134.9,15962.25,3655.09
2021-02-11,20134.9,15962.25,3655.09
2021-02-12,20134.9,15962.25,3655.09
2021-02-13,20134.9,15962.25,3655.09
2021-02-14,20134.9,15962.25,3655.09
2021-02-15,20134.9,15962.25,3655.09
2021-02-16,20134.9,15962.25,3655.09
2021-02-17,20134.9,15962.25,3655.09
2021-02-18,19962.5,15767.44,3675.36
2021-02-19,19998.12,15823.11,3696.17
2021-02-20,19998.12,15823.11,3696.17
2021-02-21,19998.12,15823.11,3696.17
2021-02-22,19154.47,15336.95,3642.44
2021-02-23,19183.5,15243.25,3636.36
2021-02-24,18610.28,14870.66,3564.08
2021-02-25,18816.84,14828.8,3585.05
2021-02-26,18316.96,14507.45,3509.08
2021-02-27,18316.96,14507.45,3509.08
2021-02-28,18316.96,14507.45,3509.08
2021-03-01,18460.21,14857.34,3551.4
2021-03-02,18139.21,14751.12,3508.59
2021-03-03,18621.79,14932.39,3576.9
2021-03-04,18046.53,14416.06,3503.49
2021-03-05,17941.07,14412.31,3501.99
2021-03-06,17941.07,14412.31,3501.99
2021-03-07,17941.07,14412.31,3501.99
2021-03-08,17252.83,13863.81,3421.41
2021-03-09,16942.46,13475.72,3359.29
2021-03-10,17124.99,13563.34,3357.74
2021-03-11,17615.07,13866.37,3436.83
2021-03-12,17687.35,13897.03,3453.08
2021-03-13,17687.35,13897.03,3453.08
2021-03-14,17687.35,13897.03,3453.08
2021-03-15,17321.11,13520.07,3419.95
2021-03-16,17573.93,13642.95,3446.73
2021-03-17,17546.58,13809.77,3445.55
2021-03-18,17691.99,13963.92,3463.07
2021-03-19,17147.86,13606.0,3404.66
2021-03-20,17147.86,13606.0,3404.66
2021-03-21,17147.86,13606.0,3404.66
2021-03-22,17253.96,13760.97,3443.44
2021-03-23,17152.01,13607.27,3411.51
2021-03-24,16888.6,13407.35,3367.06
2021-03-25,16852.58,13421.16,3363.59
2021-03-26,17222.64,13769.68,3418.33
2021-03-27,17222.64,13769.68,3418.33
2021-03-28,17222.64,13769.68,3418.33
2021-03-29,17283.34,13771.26,3435.3
2021-03-30,17482.74,13888.44,3456.68
2021-03-31,17266.84,13778.67,3441.91
2021-04-01,17491.82,13979.69,3466.33
2021-04-02,17722.02,14122.61,3484.39
2021-04-03,17722.02,14122.61,3484.39
2021-04-04,17722.02,14122.61,3484.39
2021-04-05,17722.02,14122.61,3484.39
2021-04-06,17595.6,14083.34,3482.97
2021-04-07,17310.08,13979.31,3479.63
2021-04-08,17385.51,13989.94,3482.55
2021-04-09,17067.71,13813.31,3450.68
2021-04-10,17067.71,13813.31,3450.68
2021-04-11,17067.71,13813.31,3450.68
2021-04-12,16861.85,13495.72,3412.95
2021-04-13,16837.32,13528.31,3396.47
2021-04-14,16923.66,13738.0,3416.72
2021-04-15,16732.61,13680.27,3398.99
2021-04-16,16829.33,13720.74,3426.62
2021-04-17,16829.33,13720.74,3426.62
2021-04-18,16829.33,13720.74,3426.62
2021-04-19,17192.02,14117.8,3477.55
2021-04-20,17199.03,14101.9,3472.94
2021-04-21,17277.48,14151.15,3472.93
2021-04-22,17179.45,14209.44,3465.11
2021-04-23,17427.85,14351.86,3474.17
2021-04-24,17427.85,14351.86,3474.17
2021-04-25,17427.85,14351.86,3474.17
2021-04-26,17155.95,14224.45,3441.17
2021-04-27,17257.48,14264.08,3442.61
2021-04-28,17285.23,14398.38,3457.07
2021-04-29,17496.24,14464.08,3474.9
2021-04-30,17329.58,14438.57,3446.86
2021-05-01,17329.58,14438.57,3446.86
2021-05-02,17329.58,14438.57,3446.86
2021-05-03,17329.58,14438.57,3446.86
2021-05-04,17329.58,14438.57,3446.86
2021-05-05,17329.58,14438.57,3446.86
2021-05-06,17099.95,14210.6,3441.28
2021-05-07,16931.77,13933.81,3418.87
2021-05-08,16931.77,13933.81,3418.87
2021-05-09,16931.77,13933.81,3418.87
2021-05-10,16839.62,13917.97,3427.99
2021-05-11,17030.23,13966.79,3441.85
2021-05-12,17106.69,14064.87,3462.75
2021-05-13,16914.58,13917.65,3429.54
2021-05-14,17336.35,14208.78,3490.38
2021-05-15,17336.35,14208.78,3490.38
2021-05-16,17336.35,14208.78,3490.38
2021-05-17,17601.43,14456.54,3517.62
2021-05-18,17625.25,14450.6,3529.01
2021-05-19,17537.75,14484.45,3510.96
2021-05-20,17615.33,14535.1,3506.94
2021-05-21,17407.75,14417.46,3486.56
2021-05-22,17407.75,14417.46,3486.56
2021-05-23,17407.75,14417.46,3486.56
2021-05-24,17510.62,14506.61,3497.28
2021-05-25,18239.01,14846.45,3581.34
2021-05-26,18272.03,14793.68,3593.36
2021-05-27,18307.48,14897.19,3608.85
2021-05-28,18301.3,14852.88,3600.78
2021-05-29,18301.3,14852.88,3600.78
2021-05-30,18301.3,14852.88,3600.78
2021-05-31,18222.82,14996.38,3615.48
2021-06-01,18258.93,15034.78,3624.71
2021-06-02,18116.56,14857.91,3597.14
2021-06-03,18023.5,14761.13,3584.21
2021-06-04,18150.06,14870.91,3591.84
2021-06-05,18150.06,14870.91,3591.84
2021-06-06,18150.06,14870.91,3591.84
2021-06-07,18087.67,14862.6,3599.54
2021-06-08,17902.92,14716.98,3580.11
2021-06-09,17941.73,14718.4,3591.4
2021-06-10,18076.92,14893.59,3610.86
2021-06-11,17886.7,14801.24,3589.75
2021-06-12,17886.7,14801.24,3589.75
2021-06-13,17886.7,14801.24,3589.75
2021-06-14,17886.7,14801.24,3589.75
2021-06-15,17652.04,14673.34,3556.56
2021-06-16,17402.11,14295.93,3518.33
2021-06-17,17385.05,14472.37,3525.6
2021-06-18,17243.0,14583.67,3525.1
2021-06-19,17243.0,14583.67,3525.1
2021-06-20,17243.0,14583.67,3525.1
2021-06-21,17124.37,14641.29,3529.18
2021-06-22,17267.49,14696.29,3557.41
2021-06-23,17265.79,14843.83,3566.22
2021-06-24,17344.17,14784.8,3566.65
2021-06-25,17648.27,15003.85,3607.56
2021-06-26,17648.27,15003.85,3607.56
2021-06-27,17648.27,15003.85,3607.56
2021-06-28,17626.79,15150.17,3606.37
2021-06-29,17380.16,14999.8,3573.18
2021-06-30,17458.48,15161.7,3591.2
2021-07-01,17581.07,15038.88,3588.78
2021-07-02,16958.03,14670.71,3518.76
2021-07-03,16958.03,14670.71,3518.76
2021-07-04,16958.03,14670.71,3518.76
2021-07-05,16924.47,14718.66,3534.32
2021-07-06,16982.28,14667.65,3530.26
2021-07-07,17077.77,14940.05,3553.72
2021-07-08,16770.36,14882.9,3525.5
2021-07-09,16665.48,14844.36,3524.09
2021-07-10,16665.48,14844.36,3524.09
2021-07-11,16665.48,14844.36,3524.09
2021-07-12,16809.41,15161.52,3547.84
2021-07-13,16830.52,15189.29,3566.52
2021-07-14,16592.89,15056.32,3528.5
2021-07-15,16919.4,15169.33,3564.59
2021-07-16,16664.3,14972.21,3539.3
2021-07-17,16664.3,14972.21,3539.3
2021-07-18,16664.3,14972.21,3539.3
2021-07-19,16742.88,14992.9,3539.12
2021-07-20,16675.87,15011.35,3536.79
2021-07-21,16655.19,15212.6,3562.66
2021-07-22,16668.14,15262.19,3574.73
2021-07-23,16450.93,15028.57,3550.4
2021-07-24,16450.93,15028.57,3550.4
2021-07-25,16450.93,15028.57,3550.4
2021-07-26,15709.43,14630.85,3467.44
2021-07-27,15086.32,14093.64,3381.18
2021-07-28,15254.86,14086.42,3361.59
2021-07-29,15385.0,14515.32,3411.72
2021-07-30,15039.04,14473.21,3397.36
2021-07-31,15039.04,14473.21,3397.36
2021-08-01,15039.04,14473.21,3397.36
2021-08-02,15506.45,14798.16,3464.29
2021-08-03,15601.32,14736.92,3447.99
2021-08-04,15585.84,14990.11,3477.22
2021-08-05,15474.75,14872.23,3466.55
2021-08-06,15423.44,14827.41,3458.23
2021-08-07,15423.44,14827.41,3458.23
2021-08-08,15423.44,14827.41,3458.23
2021-08-09,15686.39,14941.44,3494.63
2021-08-10,16031.02,15057.59,3529.93
2021-08-11,15929.25,15021.17,3532.62
2021-08-12,15732.42,14901.97,3524.74
2021-08-13,15741.12,14799.03,3516.3
2021-08-14,15741.12,14799.03,3516.3
2021-08-15,15741.12,14799.03,3516.3
2021-08-16,15739.85,14693.74,3517.34
2021-08-17,15362.71,14350.65,3446.98
2021-08-18,15602.41,14454.11,3485.29
2021-08-19,15327.38,14487.36,3465.55
2021-08-20,14890.28,14253.53,3427.33
2021-08-21,14890.28,14253.53,3427.33
2021-08-22,14890.28,14253.53,3427.33
2021-08-23,15016.01,14535.88,3477.13
2021-08-24,15213.05,14663.55,3514.47
2021-08-25,15249.41,14697.5,3540.38
2021-08-26,14876.92,14415.46,3501.66
2021-08-27,14971.32,14436.9,3522.16
2021-08-28,14971.32,14436.9,3522.16
2021-08-29,14971.32,14436.9,3522.16
2021-08-30,14831.98,14423.37,3528.15
2021-08-31,14759.32,14328.38,3543.94
2021-09-01,15120.6,14314.09,3567.1
2021-09-02,15093.72,14277.34,3597.04
2021-09-03,15136.65,14179.86,3581.73
2021-09-04,15136.65,14179.86,3581.73
2021-09-05,15136.65,14179.86,3581.73
2021-09-06,15388.35,14546.6,3621.86
2021-09-07,15544.89,14702.9,3676.59
2021-09-08,15397.64,14688.08,3675.19
2021-09-09,15366.34,14698.53,3693.13
2021-09-10,15597.18,14771.87,3703.11
2021-09-11,15597.18,14771.87,3703.11
2021-09-12,15597.18,14771.87,3703.11
2021-09-13,15570.54,14705.83,3715.37
2021-09-14,15343.78,14626.08,3662.6
2021-09-15,15096.88,14536.31,3656.22
2021-09-16,15022.49,14258.13,3607.09
2021-09-17,15192.84,14359.36,3613.97
2021-09-18,15192.84,14359.36,3613.97
2021-09-19,15192.84,14359.36,3613.97
2021-09-20,15192.84,14359.36,3613.97
2021-09-21,15192.84,14359.36,3613.97
2021-09-22,14964.67,14277.08,3628.49
2021-09-23,14979.27,14387.36,3642.22
2021-09-24,15095.72,14357.85,3613.07
2021-09-25,15095.72,14357.85,3613.07
2021-09-26,15095.72,14357.85,3613.07
2021-09-27,15441.63,14344.29,3582.83
2021-09-28,15471.53,14313.82,3602.22
2021-09-29,15437.62,14079.02,3536.29
2021-09-30,15486.32,14309.01,3568.17
2021-10-01,15486.32,14309.01,3568.17
2021-10-02,15486.32,14309.01,3568.17
2021-10-03,15486.32,14309.01,3568.17
2021-10-04,15486.32,14309.01,3568.17
2021-10-05,15486.32,14309.01,3568.17
2021-10-06,15486.32,14309.01,3568.17
2021-10-07,15486.32,14309.01,3568.17
2021-10-08,15816.73,14414.16,3592.17
2021-10-09,15816.73,14414.16,3592.17
2021-10-10,15816.73,14414.16,3592.17
2021-10-11,15932.35,14367.6,3591.71
2021-10-12,15870.42,14135.38,3546.94
2021-10-13,16080.57,14353.08,3561.76
2021-10-14,15957.97,14341.38,3558.28
2021-10-15,16033.8,14415.99,3572.37
2021-10-16,16033.8,14415.99,3572.37
2021-10-17,16033.8,14415.99,3572.37
2021-10-18,15682.22,14350.02,3568.14
2021-10-19,15858.59,14499.77,3593.15
2021-10-20,15840.38,14452.25,3587.0
2021-10-21,15999.86,14444.86,3594.78
2021-10-22,16189.35,14492.82,3582.6
2021-10-23,16189.35,14492.82,3582.6
2021-10-24,16189.35,14492.82,3582.6
2021-10-25,16168.18,14596.72,3609.86
2021-10-26,16079.35,14552.82,3597.64
2021-10-27,15858.31,14393.51,3562.31
2021-10-28,15777.82,14244.82,3518.42
2021-10-29,15882.05,14451.38,3547.34
2021-10-30,15882.05,14451.38,3547.34
2021-10-31,15882.05,14451.38,3547.34
2021-11-01,15768.14,14476.53,3544.48
2021-11-02,15546.46,14377.27,3505.63
2021-11-03,15412.09,14367.78,3498.54
2021-11-04,15624.61,14555.27,3526.87
2021-11-05,15591.46,14462.62,3491.57
2021-11-06,15591.46,14462.62,3491.57
2021-11-07,15591.46,14462.62,3491.57
2021-11-08,15578.41,14508.86,3498.63
2021-11-09,15503.33,14571.93,3507.0
2021-11-10,15359.1,14515.88,3492.46
2021-11-11,15679.04,14699.74,3532.79
2021-11-12,15555.16,14705.37,3539.1
2021-11-13,15555.16,14705.37,3539.1
2021-11-14,15555.16,14705.37,3539.1
2021-11-15,15552.25,14636.39,3533.3
2021-11-16,15607.01,14613.97,3521.79
2021-11-17,15566.69,14711.18,3537.37
2021-11-18,15415.42,14579.17,3520.71
2021-11-19,15620.39,14752.49,3560.37
2021-11-20,15620.39,14752.49,3560.37
