,연도,월,그룹,계약구분,사용량(kWh),전기요금(원),평균판매단가(원/kWh)
8700,2022,2,강원도,제조업 ,404323459.0,44173588590.0,109.3
8701,2022,2,강원도,"출판영상,방송통신정보서비스업",38837547.0,4496004674.0,115.8
8702,2022,2,강원도,하수폐기처리원료재생환경복원,26369898.0,3130732459.0,118.7
8703,2022,2,강원도,"협회단체,수리기타개인서비스업",26475989.0,3480310520.0,131.5
8704,2022,2,경상도,"가구내고용,미분류자가소비생산",212811.0,35098454.0,177.7
8705,2022,2,경상도,건설업 ,88209493.0,12385884421.0,140.38
8706,2022,2,경상도,"공공행정, 국방 및 사회보장 행정",131238078.0,17493021328.0,133.84
8707,2022,2,경상도,광업 ,26755711.0,3901818346.0,148.57999999999998
8708,2022,2,경상도,교육 서비스업,217264127.0,23846549539.0,110.1
8709,2022,2,경상도,국제 및 외국기관,9687827.0,998497903.0,106.19999999999999
8710,2022,2,경상도,금융 및 보험업 ,38002497.0,5305702806.0,140.34
8711,2022,2,경상도,"농업, 임업 및 어업 ",567766248.0,27940414541.0,51.720000000000006
8712,2022,2,경상도,도매 및 소매업,406836958.0,54010992811.0,132.95999999999998
8713,2022,2,경상도,보건업 및 사회복지 서비스업,191891915.0,22282842761.0,117.46
8714,2022,2,경상도,부동산업 및 임대업 ,625938302.0,86809252758.0,138.66
8715,2022,2,경상도,"사업시설관리,사업지원서비스업",28735558.0,4073065842.0,142.14000000000001
8716,2022,2,경상도,숙박 및 음식점업 ,385846801.0,50591000989.0,131.35999999999999
8717,2022,2,경상도,"예술,스포츠및여가관련서비스업",99702429.0,13862952866.0,138.51999999999998
8718,2022,2,경상도,운수업,211505898.0,26339545684.0,128.68
8719,2022,2,경상도,"전기, 가스, 증기 및 수도사업 ",373948050.0,49918393156.0,130.34
8720,2022,2,경상도,"전문, 과학 및 기술 서비스업 ",36247474.0,4905313531.0,135.5
8721,2022,2,경상도,제조업 ,6869640232.0,787957038554.0,118.42
8722,2022,2,경상도,"출판영상,방송통신정보서비스업",137603680.0,15926521220.0,115.34
8723,2022,2,경상도,하수폐기처리원료재생환경복원,148832845.0,17696704203.0,118.82000000000001
8724,2022,2,경상도,"협회단체,수리기타개인서비스업",174169092.0,23113055943.0,133.38
8725,2022,2,서울,"가구내고용,미분류자가소비생산",101551.0,14946192.0,137.83333333333334
8726,2022,2,서울,건설업 ,242151930.0,31996255019.0,132.16666666666666
8727,2022,2,서울,"공공행정, 국방 및 사회보장 행정",258991972.0,32597251838.0,126.53333333333335
8728,2022,2,서울,광업 ,29611801.0,4129768584.0,134.23333333333332
8729,2022,2,서울,교육 서비스업,429239738.0,43367424392.0,102.10000000000001
8730,2022,2,서울,국제 및 외국기관,46924426.0,5134427132.0,111.94999999999999
8731,2022,2,서울,금융 및 보험업 ,71078520.0,9368014673.0,131.13333333333333
8732,2022,2,서울,"농업, 임업 및 어업 ",318587788.0,15662926371.0,54.833333333333336
8733,2022,2,서울,도매 및 소매업,902510522.0,116877849353.0,129.33333333333334
8734,2022,2,서울,보건업 및 사회복지 서비스업,267873104.0,31435704427.0,117.60000000000001
8735,2022,2,서울,부동산업 및 임대업 ,2500387885.0,338740894766.0,135.16666666666666
8736,2022,2,서울,"사업시설관리,사업지원서비스업",72580100.0,10175190644.0,140.0
8737,2022,2,서울,숙박 및 음식점업 ,485513536.0,63082709294.0,129.93333333333334
8738,2022,2,서울,"예술,스포츠및여가관련서비스업",172906889.0,22626624362.0,133.1
8739,2022,2,서울,운수업,587786158.0,72526540372.0,122.16666666666667
8740,2022,2,서울,"전기, 가스, 증기 및 수도사업 ",445570813.0,55131679917.0,131.86666666666667
8741,2022,2,서울,"전문, 과학 및 기술 서비스업 ",135270704.0,17332287867.0,128.76666666666665
8742,2022,2,서울,제조업 ,6688422393.0,780317180546.0,120.63333333333333
8743,2022,2,서울,"출판영상,방송통신정보서비스업",470888630.0,52880042909.0,113.03333333333335
8744,2022,2,서울,하수폐기처리원료재생환경복원,213353667.0,24517807029.0,115.10000000000001
8745,2022,2,서울,"협회단체,수리기타개인서비스업",233109357.0,31674325536.0,136.4
8746,2022,2,전라도,"가구내고용,미분류자가소비생산",93336.0,13584610.0,140.26666666666665
8747,2022,2,전라도,건설업 ,29384539.0,4217122330.0,142.93333333333334
8748,2022,2,전라도,"공공행정, 국방 및 사회보장 행정",68542765.0,9152882792.0,133.96666666666667
8749,2022,2,전라도,광업 ,11606373.0,1955349159.0,162.56666666666666
8750,2022,2,전라도,교육 서비스업,97564548.0,10816656236.0,111.16666666666667
8751,2022,2,전라도,금융 및 보험업 ,17180161.0,2387864299.0,139.20000000000002
8752,2022,2,전라도,"농업, 임업 및 어업 ",510305554.0,24686077850.0,48.6
8753,2022,2,전라도,도매 및 소매업,163095569.0,21198445926.0,130.0
8754,2022,2,전라도,보건업 및 사회복지 서비스업,97140393.0,11084425884.0,114.7
8755,2022,2,전라도,부동산업 및 임대업 ,246166856.0,33814359378.0,137.4333333333333
8756,2022,2,전라도,"사업시설관리,사업지원서비스업",19667746.0,2756066337.0,140.23333333333332
8757,2022,2,전라도,숙박 및 음식점업 ,174645816.0,22602673407.0,129.66666666666666
8758,2022,2,전라도,"예술,스포츠및여가관련서비스업",50576878.0,6843156747.0,134.76666666666668
8759,2022,2,전라도,운수업,98841718.0,9940370649.0,107.63333333333333
8760,2022,2,전라도,"전기, 가스, 증기 및 수도사업 ",109088300.0,13971250449.0,131.4
8761,2022,2,전라도,"전문, 과학 및 기술 서비스업 ",22498054.0,3090492371.0,138.4
8762,2022,2,전라도,제조업 ,2715561211.0,298453211050.0,114.96666666666665
8763,2022,2,전라도,"출판영상,방송통신정보서비스업",66075496.0,7638408925.0,115.63333333333333
8764,2022,2,전라도,하수폐기처리원료재생환경복원,77368360.0,8852125599.0,115.10000000000001
8765,2022,2,전라도,"협회단체,수리기타개인서비스업",76017192.0,10326303551.0,136.03333333333333
8766,2022,2,충청도,"가구내고용,미분류자가소비생산",8382.0,1047029.0,124.9
8767,2022,2,충청도,건설업 ,60142871.0,7659167310.0,128.875
8768,2022,2,충청도,"공공행정, 국방 및 사회보장 행정",100031971.0,12697639628.0,127.375
8769,2022,2,충청도,광업 ,37110528.0,5035734971.0,154.025
8770,2022,2,충청도,교육 서비스업,147420110.0,15034497140.0,101.75
8771,2022,2,충청도,금융 및 보험업 ,18117664.0,2467875799.0,135.475
8772,2022,2,충청도,"농업, 임업 및 어업 ",331130131.0,16359854096.0,50.525
8773,2022,2,충청도,도매 및 소매업,218498753.0,28456894213.0,129.95
8774,2022,2,충청도,보건업 및 사회복지 서비스업,87818356.0,9714111714.0,111.8
8775,2022,2,충청도,부동산업 및 임대업 ,335528499.0,45729957932.0,137.3
8776,2022,2,충청도,"사업시설관리,사업지원서비스업",17801319.0,2447586886.0,144.4
8777,2022,2,충청도,숙박 및 음식점업 ,177028922.0,23050849367.0,130.8
8778,2022,2,충청도,"예술,스포츠및여가관련서비스업",50242030.0,6823900735.0,135.25
8779,2022,2,충청도,운수업,104355356.0,12657992296.0,126.175
8780,2022,2,충청도,"전기, 가스, 증기 및 수도사업 ",119784896.0,16099144970.0,126.55000000000001
8781,2022,2,충청도,"전문, 과학 및 기술 서비스업 ",91550133.0,11232660759.0,128.975
8782,2022,2,충청도,제조업 ,4600774126.0,520111481692.0,115.25
8783,2022,2,충청도,"출판영상,방송통신정보서비스업",71023730.0,8148856840.0,113.475
8784,2022,2,충청도,하수폐기처리원료재생환경복원,232797963.0,19435166221.0,109.675
8785,2022,2,충청도,"협회단체,수리기타개인서비스업",72757628.0,9860114292.0,134.9
8786,2022,3,강원도,"가구내고용,미분류자가소비생산",10724.0,1606544.0,149.8
8787,2022,3,강원도,건설업 ,15946379.0,2051598947.0,128.7
8788,2022,3,강원도,"공공행정, 국방 및 사회보장 행정",58289402.0,6849567460.0,117.5
8789,2022,3,강원도,광업 ,37693952.0,3842437886.0,101.9
8790,2022,3,강원도,교육 서비스업,38559702.0,3936718211.0,102.1
8791,2022,3,강원도,금융 및 보험업 ,5513400.0,722646783.0,131.1
8792,2022,3,강원도,"농업, 임업 및 어업 ",60982609.0,3206125089.0,52.6
8793,2022,3,강원도,도매 및 소매업,54544850.0,6578703505.0,120.6
8794,2022,3,강원도,보건업 및 사회복지 서비스업,23535402.0,2436435547.0,103.5
8795,2022,3,강원도,부동산업 및 임대업 ,55739025.0,7301187210.0,131.0
8796,2022,3,강원도,"사업시설관리,사업지원서비스업",3531866.0,463424069.0,131.2
8797,2022,3,강원도,숙박 및 음식점업 ,95971053.0,11486897443.0,119.7
8798,2022,3,강원도,"예술,스포츠및여가관련서비스업",26460192.0,3309840965.0,125.1
8799,2022,3,강원도,운수업,20896971.0,2614111022.0,125.1
8800,2022,3,강원도,"전기, 가스, 증기 및 수도사업 ",51826245.0,6079255735.0,117.3
8801,2022,3,강원도,"전문, 과학 및 기술 서비스업 ",4720392.0,609802021.0,129.2
8802,2022,3,강원도,제조업 ,447172576.0,40415103570.0,90.4
8803,2022,3,강원도,"출판영상,방송통신정보서비스업",37604721.0,3799534228.0,101.0
8804,2022,3,강원도,하수폐기처리원료재생환경복원,25009250.0,2656627891.0,106.2
8805,2022,3,강원도,"협회단체,수리기타개인서비스업",21292821.0,2749360517.0,129.1
8806,2022,3,경상도,"가구내고용,미분류자가소비생산",184617.0,30236377.0,178.375
8807,2022,3,경상도,건설업 ,76971806.0,10151185380.0,132.06
8808,2022,3,경상도,"공공행정, 국방 및 사회보장 행정",111116065.0,14121213826.0,126.55999999999999
8809,2022,3,경상도,광업 ,28913516.0,3536941923.0,127.66
8810,2022,3,경상도,교육 서비스업,210818740.0,21307546286.0,101.66
8811,2022,3,경상도,국제 및 외국기관,4758611.0,542294007.0,117.3
8812,2022,3,경상도,금융 및 보험업 ,32542326.0,4306752850.0,133.72
8813,2022,3,경상도,"농업, 임업 및 어업 ",461186114.0,23280136790.0,53.02
8814,2022,3,경상도,도매 및 소매업,359759008.0,44065677501.0,122.42
8815,2022,3,경상도,보건업 및 사회복지 서비스업,168090259.0,18080668380.0,108.66
8816,2022,3,경상도,부동산업 및 임대업 ,531534702.0,70424624085.0,132.88
8817,2022,3,경상도,"사업시설관리,사업지원서비스업",24274180.0,3296131534.0,135.04000000000002
8818,2022,3,경상도,숙박 및 음식점업 ,325546915.0,40925938220.0,126.04
8819,2022,3,경상도,"예술,스포츠및여가관련서비스업",86661181.0,11329775917.0,130.14000000000001
8820,2022,3,경상도,운수업,225687467.0,22058993934.0,101.4
8821,2022,3,경상도,"전기, 가스, 증기 및 수도사업 ",395584879.0,39852906418.0,105.4
8822,2022,3,경상도,"전문, 과학 및 기술 서비스업 ",33083357.0,4032200371.0,121.8
8823,2022,3,경상도,제조업 ,7510391134.0,704422522702.0,97.88000000000001
8824,2022,3,경상도,"출판영상,방송통신정보서비스업",131246497.0,13385553219.0,102.58
8825,2022,3,경상도,하수폐기처리원료재생환경복원,149024866.0,15303843678.0,101.86
8826,2022,3,경상도,"협회단체,수리기타개인서비스업",144844061.0,18702939131.0,129.8
8827,2022,3,서울,"가구내고용,미분류자가소비생산",82441.0,11428664.0,132.20000000000002
8828,2022,3,서울,건설업 ,209736672.0,25974358167.0,123.33333333333333
8829,2022,3,서울,"공공행정, 국방 및 사회보장 행정",212918498.0,25144378318.0,119.56666666666668
8830,2022,3,서울,광업 ,31805847.0,3812853614.0,119.93333333333334
8831,2022,3,서울,교육 서비스업,392679748.0,39515443811.0,99.3
8832,2022,3,서울,국제 및 외국기관,38707702.0,4412674728.0,116.35
8833,2022,3,서울,금융 및 보험업 ,63559898.0,7491572237.0,117.26666666666667
8834,2022,3,서울,"농업, 임업 및 어업 ",256672759.0,12857055051.0,55.166666666666664
8835,2022,3,서울,도매 및 소매업,770328834.0,92232066531.0,119.63333333333333
8836,2022,3,서울,보건업 및 사회복지 서비스업,240740708.0,25490017636.0,105.96666666666665
8837,2022,3,서울,부동산업 및 임대업 ,2119141465.0,268747695142.0,125.96666666666665
8838,2022,3,서울,"사업시설관리,사업지원서비스업",62742072.0,7309468901.0,120.03333333333335
8839,2022,3,서울,숙박 및 음식점업 ,409158354.0,50518770263.0,123.26666666666667
8840,2022,3,서울,"예술,스포츠및여가관련서비스업",149176343.0,18149423982.0,122.33333333333333
8841,2022,3,서울,운수업,532131729.0,57562382991.0,106.2
8842,2022,3,서울,"전기, 가스, 증기 및 수도사업 ",491476434.0,48389939026.0,98.03333333333335
8843,2022,3,서울,"전문, 과학 및 기술 서비스업 ",129003289.0,14255801739.0,110.53333333333335
8844,2022,3,서울,제조업 ,6945157524.0,676224197693.0,104.60000000000001
8845,2022,3,서울,"출판영상,방송통신정보서비스업",485492921.0,45591186604.0,96.03333333333335
8846,2022,3,서울,하수폐기처리원료재생환경복원,218620545.0,21386606024.0,99.13333333333333
8847,2022,3,서울,"협회단체,수리기타개인서비스업",187146182.0,25092970512.0,134.73333333333332
8848,2022,3,전라도,"가구내고용,미분류자가소비생산",82392.0,11853232.0,138.83333333333334
8849,2022,3,전라도,건설업 ,26017667.0,3589248839.0,137.79999999999998
8850,2022,3,전라도,"공공행정, 국방 및 사회보장 행정",58585143.0,7424229600.0,126.8
8851,2022,3,전라도,광업 ,12227289.0,1824765573.0,145.70000000000002
8852,2022,3,전라도,교육 서비스업,98696849.0,10371627696.0,105.16666666666667
8853,2022,3,전라도,금융 및 보험업 ,14698427.0,1916429233.0,130.5
8854,2022,3,전라도,"농업, 임업 및 어업 ",458839540.0,22269215701.0,49.4
8855,2022,3,전라도,도매 및 소매업,143568724.0,17362616929.0,120.89999999999999
8856,2022,3,전라도,보건업 및 사회복지 서비스업,82894193.0,8922288540.0,107.93333333333334
8857,2022,3,전라도,부동산업 및 임대업 ,208553168.0,27576579913.0,132.33333333333334
8858,2022,3,전라도,"사업시설관리,사업지원서비스업",16487668.0,2228474300.0,135.13333333333333
8859,2022,3,전라도,숙박 및 음식점업 ,148711589.0,18486117536.0,124.5
8860,2022,3,전라도,"예술,스포츠및여가관련서비스업",42294760.0,5521107990.0,129.79999999999998
8861,2022,3,전라도,운수업,91325989.0,8397388007.0,97.0
8862,2022,3,전라도,"전기, 가스, 증기 및 수도사업 ",115016149.0,12753175355.0,118.33333333333333
8863,2022,3,전라도,"전문, 과학 및 기술 서비스업 ",20762367.0,2541840133.0,124.0
8864,2022,3,전라도,제조업 ,3054448192.0,275000566768.0,94.76666666666667
8865,2022,3,전라도,"출판영상,방송통신정보서비스업",61118034.0,6418029766.0,105.2
8866,2022,3,전라도,하수폐기처리원료재생환경복원,77694815.0,7694587804.0,99.23333333333333
8867,2022,3,전라도,"협회단체,수리기타개인서비스업",63573919.0,8490148711.0,133.70000000000002
8868,2022,3,충청도,"가구내고용,미분류자가소비생산",6829.0,796417.0,116.6
8869,2022,3,충청도,건설업 ,53593958.0,6284281079.0,120.05
8870,2022,3,충청도,"공공행정, 국방 및 사회보장 행정",88856804.0,10298608571.0,115.32499999999999
8871,2022,3,충청도,광업 ,43256715.0,4742749757.0,136.825
8872,2022,3,충청도,교육 서비스업,141517458.0,13885788046.0,98.875
8873,2022,3,충청도,금융 및 보험업 ,15242823.0,1995886406.0,131.275
8874,2022,3,충청도,"농업, 임업 및 어업 ",284136698.0,14279075504.0,51.75
8875,2022,3,충청도,도매 및 소매업,190422959.0,23299685091.0,121.025
8876,2022,3,충청도,보건업 및 사회복지 서비스업,73878892.0,7751536527.0,105.025
8877,2022,3,충청도,부동산업 및 임대업 ,279973572.0,36840509616.0,132.075
8878,2022,3,충청도,"사업시설관리,사업지원서비스업",15142363.0,1977995525.0,137.325
8879,2022,3,충청도,숙박 및 음식점업 ,149321516.0,18724849824.0,126.125
8880,2022,3,충청도,"예술,스포츠및여가관련서비스업",43975908.0,5661268250.0,128.75
8881,2022,3,충청도,운수업,98849789.0,10524815163.0,110.35
8882,2022,3,충청도,"전기, 가스, 증기 및 수도사업 ",114269560.0,13960807017.0,112.7
8883,2022,3,충청도,"전문, 과학 및 기술 서비스업 ",94708695.0,9642567637.0,112.425
8884,2022,3,충청도,제조업 ,4963413696.0,452713772105.0,93.55
8885,2022,3,충청도,"출판영상,방송통신정보서비스업",68293268.0,6980724959.0,102.325
8886,2022,3,충청도,하수폐기처리원료재생환경복원,-54340160.0,-53623930.0,88.35
8887,2022,3,충청도,"협회단체,수리기타개인서비스업",59093584.0,7952538384.0,133.975
8888,2022,4,강원도,"가구내고용,미분류자가소비생산",8094.0,1224598.0,151.3
8889,2022,4,강원도,건설업 ,13525755.0,1757105725.0,129.9
8890,2022,4,강원도,"공공행정, 국방 및 사회보장 행정",50448420.0,6030457642.0,119.5
8891,2022,4,강원도,광업 ,37635107.0,4059805493.0,107.9
8892,2022,4,강원도,교육 서비스업,32416152.0,3146979062.0,97.1
8893,2022,4,강원도,금융 및 보험업 ,4787451.0,604925182.0,126.4
8894,2022,4,강원도,"농업, 임업 및 어업 ",59256152.0,3286227824.0,55.5
8895,2022,4,강원도,도매 및 소매업,52766078.0,5887881699.0,111.6
8896,2022,4,강원도,보건업 및 사회복지 서비스업,20335614.0,2109070624.0,103.7
8897,2022,4,강원도,부동산업 및 임대업 ,49227562.0,6181397567.0,125.6
8898,2022,4,강원도,"사업시설관리,사업지원서비스업",2921746.0,384945561.0,131.8
8899,2022,4,강원도,숙박 및 음식점업 ,86804786.0,10086292549.0,116.2
8900,2022,4,강원도,"예술,스포츠및여가관련서비스업",24138732.0,3078214790.0,127.5
8901,2022,4,강원도,운수업,20139509.0,2699555217.0,134.0
8902,2022,4,강원도,"전기, 가스, 증기 및 수도사업 ",46365400.0,5647067332.0,121.8
8903,2022,4,강원도,"전문, 과학 및 기술 서비스업 ",4252828.0,541901253.0,127.4
8904,2022,4,강원도,제조업 ,466984483.0,44758607709.0,95.8
8905,2022,4,강원도,"출판영상,방송통신정보서비스업",38647258.0,3744581962.0,96.9
8906,2022,4,강원도,하수폐기처리원료재생환경복원,23110519.0,2499116944.0,108.1
8907,2022,4,강원도,"협회단체,수리기타개인서비스업",18147074.0,2292897983.0,126.4
8908,2022,4,경상도,"가구내고용,미분류자가소비생산",181866.0,27991369.0,165.4
8909,2022,4,경상도,건설업 ,69390464.0,9141952807.0,133.2
8910,2022,4,경상도,"공공행정, 국방 및 사회보장 행정",98303557.0,12382774419.0,126.3
8911,2022,4,경상도,광업 ,29434708.0,3695070829.0,129.54000000000002
8912,2022,4,경상도,교육 서비스업,188046506.0,18410234460.0,98.28
8913,2022,4,경상도,국제 및 외국기관,4365277.0,510467003.0,128.9
8914,2022,4,경상도,금융 및 보험업 ,29106466.0,3783266454.0,130.78
8915,2022,4,경상도,"농업, 임업 및 어업 ",373801914.0,20581400147.0,57.56
8916,2022,4,경상도,도매 및 소매업,359200543.0,41364347731.0,115.16
8917,2022,4,경상도,보건업 및 사회복지 서비스업,145899583.0,15881457049.0,109.74000000000001
8918,2022,4,경상도,부동산업 및 임대업 ,499893698.0,63239014182.0,126.48000000000002
8919,2022,4,경상도,"사업시설관리,사업지원서비스업",21338349.0,2892411968.0,134.84
8920,2022,4,경상도,숙박 및 음식점업 ,311466815.0,36507399520.0,117.22
8921,2022,4,경상도,"예술,스포츠및여가관련서비스업",82032874.0,10525752982.0,127.0
8922,2022,4,경상도,운수업,207384516.0,21747732724.0,107.85999999999999
8923,2022,4,경상도,"전기, 가스, 증기 및 수도사업 ",403622206.0,43667178112.0,110.28
8924,2022,4,경상도,"전문, 과학 및 기술 서비스업 ",30468444.0,3769306991.0,123.92
8925,2022,4,경상도,제조업 ,7200738817.0,717996617863.0,102.6
8926,2022,4,경상도,"출판영상,방송통신정보서비스업",138417299.0,13208243469.0,94.64
8927,2022,4,경상도,하수폐기처리원료재생환경복원,152286269.0,15871941373.0,103.85999999999999
8928,2022,4,경상도,"협회단체,수리기타개인서비스업",132360461.0,16184312952.0,122.78
8929,2022,4,서울,"가구내고용,미분류자가소비생산",77186.0,9923448.0,117.13333333333333
8930,2022,4,서울,건설업 ,177358639.0,22240830522.0,125.26666666666667
8931,2022,4,서울,"공공행정, 국방 및 사회보장 행정",185350802.0,21945738957.0,118.66666666666667
8932,2022,4,서울,광업 ,30911443.0,3732553068.0,120.76666666666667
8933,2022,4,서울,교육 서비스업,318030574.0,31682619646.0,102.5
8934,2022,4,서울,국제 및 외국기관,38008380.0,4431297796.0,118.9
8935,2022,4,서울,금융 및 보험업 ,55487948.0,6766666155.0,121.33333333333333
8936,2022,4,서울,"농업, 임업 및 어업 ",226949683.0,12030134254.0,58.20000000000001
8937,2022,4,서울,도매 및 소매업,720397381.0,83210241730.0,114.96666666666665
8938,2022,4,서울,보건업 및 사회복지 서비스업,218832182.0,23633558064.0,108.53333333333335
8939,2022,4,서울,부동산업 및 임대업 ,1886036565.0,237122658121.0,125.0
8940,2022,4,서울,"사업시설관리,사업지원서비스업",55407530.0,6894384208.0,125.89999999999999
8941,2022,4,서울,숙박 및 음식점업 ,378817078.0,44186062254.0,116.53333333333335
8942,2022,4,서울,"예술,스포츠및여가관련서비스업",134616749.0,16381370400.0,122.43333333333334
8943,2022,4,서울,운수업,501133711.0,54328923650.0,107.86666666666667
8944,2022,4,서울,"전기, 가스, 증기 및 수도사업 ",460581475.0,49016589804.0,109.26666666666667
8945,2022,4,서울,"전문, 과학 및 기술 서비스업 ",118586252.0,13671767561.0,116.10000000000001
8946,2022,4,서울,제조업 ,6738247437.0,684559339962.0,106.3
8947,2022,4,서울,"출판영상,방송통신정보서비스업",503440713.0,48004875259.0,95.33333333333333
8948,2022,4,서울,하수폐기처리원료재생환경복원,215482389.0,21560521561.0,99.86666666666667
8949,2022,4,서울,"협회단체,수리기타개인서비스업",157608766.0,21044011720.0,134.4
8950,2022,4,전라도,"가구내고용,미분류자가소비생산",72046.0,9801550.0,133.9333333333333
8951,2022,4,전라도,건설업 ,23093120.0,3165284673.0,136.1
8952,2022,4,전라도,"공공행정, 국방 및 사회보장 행정",50489049.0,6452163968.0,128.1
8953,2022,4,전라도,광업 ,12987324.0,1895468611.0,141.33333333333334
8954,2022,4,전라도,교육 서비스업,90356559.0,8860914407.0,98.10000000000001
8955,2022,4,전라도,금융 및 보험업 ,12916878.0,1674060414.0,129.70000000000002
8956,2022,4,전라도,"농업, 임업 및 어업 ",421010855.0,21678787530.0,54.03333333333333
8957,2022,4,전라도,도매 및 소매업,143878867.0,16108145154.0,111.90000000000002
8958,2022,4,전라도,보건업 및 사회복지 서비스업,72618836.0,7644482112.0,105.76666666666667
8959,2022,4,전라도,부동산업 및 임대업 ,192670580.0,24100116490.0,125.13333333333333
8960,2022,4,전라도,"사업시설관리,사업지원서비스업",14389694.0,1900564701.0,132.03333333333333
8961,2022,4,전라도,숙박 및 음식점업 ,140044484.0,16073641164.0,114.73333333333333
8962,2022,4,전라도,"예술,스포츠및여가관련서비스업",38563166.0,4913772819.0,126.46666666666665
8963,2022,4,전라도,운수업,92268453.0,8367767390.0,96.76666666666667
8964,2022,4,전라도,"전기, 가스, 증기 및 수도사업 ",112499660.0,12661726258.0,115.26666666666665
8965,2022,4,전라도,"전문, 과학 및 기술 서비스업 ",18526605.0,2379694561.0,128.93333333333334
8966,2022,4,전라도,제조업 ,2903864134.0,282321991654.0,100.16666666666667
8967,2022,4,전라도,"출판영상,방송통신정보서비스업",65157937.0,6175875066.0,94.7
8968,2022,4,전라도,하수폐기처리원료재생환경복원,78175210.0,7857780507.0,100.86666666666667
8969,2022,4,전라도,"협회단체,수리기타개인서비스업",56912764.0,7221835569.0,126.89999999999999
8970,2022,4,충청도,"가구내고용,미분류자가소비생산",7357.0,731120.0,99.4
8971,2022,4,충청도,건설업 ,47180360.0,5626730986.0,121.425
8972,2022,4,충청도,"공공행정, 국방 및 사회보장 행정",77403921.0,9066886076.0,117.725
8973,2022,4,충청도,광업 ,41816158.0,4839486196.0,137.575
8974,2022,4,충청도,교육 서비스업,120000121.0,11532331144.0,95.375
8975,2022,4,충청도,금융 및 보험업 ,13188806.0,1685966028.0,127.525
8976,2022,4,충청도,"농업, 임업 및 어업 ",243445165.0,13367460234.0,56.675
8977,2022,4,충청도,도매 및 소매업,186921458.0,21295766282.0,113.35
8978,2022,4,충청도,보건업 및 사회복지 서비스업,62510363.0,6534444605.0,105.45
8979,2022,4,충청도,부동산업 및 임대업 ,250915521.0,31723848463.0,127.17500000000001
8980,2022,4,충청도,"사업시설관리,사업지원서비스업",12897964.0,1684558004.0,139.85
8981,2022,4,충청도,숙박 및 음식점업 ,140441427.0,16348015102.0,116.45
8982,2022,4,충청도,"예술,스포츠및여가관련서비스업",39982931.0,5098802379.0,127.35
8983,2022,4,충청도,운수업,97194041.0,10624332576.0,113.85
8984,2022,4,충청도,"전기, 가스, 증기 및 수도사업 ",134483939.0,16095389851.0,110.75
8985,2022,4,충청도,"전문, 과학 및 기술 서비스업 ",90743432.0,9750125997.0,117.80000000000001
8986,2022,4,충청도,제조업 ,4772077039.0,468428733968.0,99.55
8987,2022,4,충청도,"출판영상,방송통신정보서비스업",71663561.0,6777401534.0,93.175
8988,2022,4,충청도,하수폐기처리원료재생환경복원,88892965.0,9089801226.0,104.225
8989,2022,4,충청도,"협회단체,수리기타개인서비스업",50455830.0,6637470880.0,130.65
8990,2022,5,강원도,"가구내고용,미분류자가소비생산",6619.0,1187677.0,179.4
8991,2022,5,강원도,건설업 ,10817895.0,1596772920.0,147.6
8992,2022,5,강원도,"공공행정, 국방 및 사회보장 행정",42906875.0,5614000306.0,130.8
8993,2022,5,강원도,광업 ,36082910.0,3935488905.0,109.1
8994,2022,5,강원도,교육 서비스업,21594820.0,2360909099.0,109.3
8995,2022,5,강원도,금융 및 보험업 ,3916755.0,554804929.0,141.6
8996,2022,5,강원도,"농업, 임업 및 어업 ",55740851.0,3318021363.0,59.5
8997,2022,5,강원도,도매 및 소매업,50405768.0,5904387995.0,117.1
8998,2022,5,강원도,보건업 및 사회복지 서비스업,16304036.0,1910197306.0,117.2
8999,2022,5,강원도,부동산업 및 임대업 ,43903516.0,5974565777.0,136.1
9000,2022,5,강원도,"사업시설관리,사업지원서비스업",2364159.0,351826382.0,148.8
9001,2022,5,강원도,숙박 및 음식점업 ,83660393.0,10132380924.0,121.1
9002,2022,5,강원도,"예술,스포츠및여가관련서비스업",24821308.0,3181919458.0,128.2
9003,2022,5,강원도,운수업,18989111.0,2659762736.0,140.1
9004,2022,5,강원도,"전기, 가스, 증기 및 수도사업 ",57125742.0,6823593639.0,119.4
9005,2022,5,강원도,"전문, 과학 및 기술 서비스업 ",3604117.0,503574497.0,139.7
9006,2022,5,강원도,제조업 ,490807896.0,46389758231.0,94.5
9007,2022,5,강원도,"출판영상,방송통신정보서비스업",40764047.0,3986068846.0,97.8
9008,2022,5,강원도,하수폐기처리원료재생환경복원,25929669.0,2788438930.0,107.5
9009,2022,5,강원도,"협회단체,수리기타개인서비스업",14449015.0,2087423325.0,144.5
9010,2022,5,경상도,"가구내고용,미분류자가소비생산",160938.0,27231581.0,181.65
9011,2022,5,경상도,건설업 ,63120445.0,8830425337.0,141.85999999999999
9012,2022,5,경상도,"공공행정, 국방 및 사회보장 행정",87291953.0,11956828365.0,135.95999999999998
9013,2022,5,경상도,광업 ,28301277.0,3619296850.0,132.71999999999997
9014,2022,5,경상도,교육 서비스업,155109835.0,15798233811.0,101.94000000000001
9015,2022,5,경상도,국제 및 외국기관,4097001.0,489523631.0,132.3
9016,2022,5,경상도,금융 및 보험업 ,26822674.0,3691784827.0,139.28
9017,2022,5,경상도,"농업, 임업 및 어업 ",310849874.0,18655238494.0,62.239999999999995
9018,2022,5,경상도,도매 및 소매업,364290257.0,42855787551.0,117.54
9019,2022,5,경상도,보건업 및 사회복지 서비스업,125496091.0,14847689390.0,118.78
