date, pm25, pm10, o3, no2, so2, co
2023/9/1, 46, 34, 59, 6, 4, 3
2023/9/2, 65, 29, 56, 8, 3, 5
2023/9/3, 62, 20, 18, 9, 2, 6
2023/9/4, 53, 25, 25, 9, 2, 6
2023/9/5, 59, 23, 26, 7, 1, 6
2023/9/6, 63, 38, 44, 8, 1, 7
2023/9/7, 80, 26, 51, 9, 1, 5
2023/9/8, 67, 25, 59, 11, 1, 6
2023/9/9, 56, 29, 74, 9, 1, 5
2023/9/10, 57, 35, 68, 11, 2, 6
2023/9/11, 66, 26, 38, 9, 2, 5
2023/9/12, 60, 24, 34, 11, 2, 5
2023/9/13, 58, 20, 28, 12, 2, 6
2023/9/14, 56, 21, 24, 20, 2, 6
2023/9/15, 64, 26, 25, 23, 1, 8
2023/9/16, 76, 43, 92, 18, 2, 9
2023/9/17, 113, 37, 78, 8, 1, 7
2023/9/18, 105, 22, 58, 8, 2, 5
2023/9/19, 60, 21, 40, 9, 2, 5
2023/9/20, 46, 21, 39, 11, 3, 5
2023/9/21, 49, 17, 30, 12, 3, 5
2023/9/22, 52, 13, 32, 14, 2, 4
2023/9/23, 45, 19, 29, 14, 2, 3
2023/9/24, 51, 42, 38, 21, 2, 6
2023/9/25, 86, 46, 52, 13, 2, 6
2023/9/26, 110, 43, 63, 12, 1, 6
2023/9/27, 115, 39, 44, 11, 1, 6
2023/9/28, 110, 42, 62, 9, 2, 5
2023/9/29, 111, 29, 40, 9, 2, 7
2023/9/30, 99, 17, 46, 9, 3, 4
2023/4/1, 98, 47, 61, 24, 3, 5
2023/4/2, 93, 50, 51, 11, 2, 5
2023/4/3, 77, 28, 38, 9, 2, 5
2023/4/4, 55, 34, 31, 10, 2, 8
2023/4/5, 83, 44, 28, 16, 2, 9
2023/4/6, 122, 65, 45, 15, 2, 9
2023/4/7, 142, 56, 50, 16, 3, 6
2023/4/8, 88, 50, 75, 18, 4, 5
2023/4/9, 78, 46, 75, 15, 3, 5
2023/4/10, 82, 153, 47, 17, 3, 7
2023/4/11, 103, 209, 37, 12, 2, 5
2023/4/12, 134, 140, 38, 17, 2, 5
2023/4/13, 133, 77, 33, 22, 3, 8
2023/4/14, 126, 49, 47, 14, 2, 7
2023/4/15, 104, 66, 70, 12, 3, 7
2023/4/16, 106, 64, 67, 11, 3, 7
2023/4/17, 96, 70, 67, 21, 4, 8
2023/4/18, 103, 33, 35, 11, 2, 6
2023/4/19, 63, 27, 38, 10, 2, 5
2023/4/20, 67, 50, 44, 7, 2, 5
2023/4/21, 76, 86, 43, 9, 3, 5
2023/4/22, 83, 86, 38, 8, 2, 5
2023/4/23, 86, 37, 36, 9, 2, 5
2023/4/24, 67, 41, 32, 16, 3, 7
2023/4/25, 86, 57, 54, 14, 4, 8
2023/4/26, 130, 56, 70, 11, 3, 6
2023/4/27, 121, 52, 66, 15, 4, 7
2023/4/28, 109, 66, 29, 17, 3, 7
2023/4/29, 132, 81, 68, 16, 3, 4
2023/4/30, 101, 68, 94, 18, 5, 4
2023/5/1, 95, 49, 62, 8, 3, 4
2023/5/2, 72, 43, 44, 8, 3, 5
2023/5/3, 73, 28, 40, 11, 3, 5
2023/5/4, 70, 27, 36, 14, 3, 7
2023/5/5, 78, 35, 41, 11, 2, 8
2023/5/6, 101, 17, 36, 8, 2, 4
2023/5/7, 54, 31, 47, 7, 2, 4
2023/5/8, 79, 35, 58, 16, 3, 3
2023/5/9, 80, 28, 53, 13, 3, 3
2023/5/10, 72, 43, 46, 25, 3, 4
2023/5/11, 87, 74, 109, 28, 4, 6
2023/5/12, 160, 65, 116, 18, 3, 6
2023/5/13, 156, 66, 115, 19, 4, 7
2023/5/14, 146, 60, 98, 16, 3, 6
2023/5/15, 121, 46, 76, 10, 3, 4
2023/5/16, 71, 18, 42, 4, 2, 4
2023/5/17, 57, 24, 41, 6, 3, 6
2023/5/18, 80, 17, 39, 8, 2, 5
2023/5/19, 56, 30, 61, 9, 2, 4
2023/5/20, 81, 38, 55, 11, 3, 4
2023/5/21, 92, 68, 35, 10, 2, 4
2023/5/22, 99, 76, 62, 18, 3, 5
2023/5/23, 111, 62, 49, 21, 3, 5
2023/5/24, 111, 53, 80, 12, 3, 4
2023/5/25, 103, 51, 51, 12, 3, 5
2023/5/26, 88, 33, 39, 7, 2, 4
2023/5/27, 67, 37, 63, 9, 3, 3
2023/5/28, 65, 33, 101, 13, 3, 4
2023/5/29, 68, 32, 37, 13, 2, 3
2023/5/30, 92, 23, 33, 13, 2, 4
2023/5/31, 75, 26, 48, 13, 3, 4
2023/6/1, 71, 46, 110, 13, 3, 6
2023/6/2, 101, 39, 61, 10, 3, 4
2023/6/3, 97, 34, 48, 11, 3, 3
2023/6/4, 75, 37, 38, 12, 2, 5
2023/6/5, 85, 28, 56, 12, 2, 6
2023/6/6, 93, 37, 45, 14, 2, 5
2023/6/7, 113, 34, 91, 12, 2, 6
2023/6/8, 107, 40, 104, 14, 3, 6
2023/6/9, 113, 36, 99, 11, 3, 5
2023/6/10, 82, 30, 56, 11, 2, 4
2023/6/11, 90, 14, 35, 8, 2, 3
2023/6/12, 46, 17, 21, 10, 2, 3
2023/6/13, 49, 37, 86, 11, 2, 4
2023/6/14, 88, 42, 86, 17, 4, 7
2023/6/15, 120, 42, 83, 13, 3, 5
2023/6/16, 125, 13, 50, 9, 2, 4
2023/6/17, 56, 15, 23, 18, 2, 5
2023/6/18, 60, 15, 28, 13, 1, 6
2023/6/19, 63, 30, 68, 10, 2, 9
2023/6/20, 95, 50, 111, 15, 3, 8
2023/6/21, 138, 50, 76, 13, 3, 6
2023/6/22, 135, 42, 56, 9, 2, 5
2023/6/23, 114, 7, 46, 7, 1, 4
2023/6/24, 44, 19, 40, 10, 2, 4
2023/6/25, 59, 30, 36, 12, 2, 4
2023/6/26, 70, 30, 51, 13, 2, 4
2023/6/27, 71, 35, 74, 9, 2, 4
2023/6/28, 81, 40, 65, 11, 2, 5
2023/6/29, 81, 32, 30, 12, 2, 5
2023/6/30, 68, 30, 76, 9, 2, 5
2023/1/2, 131, 22, 26, 16, 4, 4
2023/1/3, 56, 41, 34, 26, 5, 6
2023/1/4, 105, 46, 17, 31, 4, 5
2023/1/5, 105, 75, 39, 36, 6, 8
2023/1/6, 149, 90, 32, 34, 6, 11
2023/1/7, 173, 67, 38, 22, 5, 6
