date, pm25, pm10, o3, no2, so2, co
2023/11/23, 173, 97, 16, 31, 5, 12
2023/11/24, 177, 79, 17, 28, 4, 8
2023/11/25, 150, 63, 32, 22, 3, 6
2023/11/26, 131, 58, 29, 30, 4, 8
2023/11/27, 113, 70, 32, 28, 6, 9
2023/11/28, 145, 76, 10, 26, 6, 9
2023/11/29, 154, 54, 12, 16, 4, 6
2023/11/30, 122, 34, 11, 13, 3, 4
2023/12/1, 82, 46, 6, 16, 3, 6
2023/12/2, 94, 57, 8, 23, 5, 9
2023/12/3, 125, 61, 19, 23, 4, 7
2023/12/4, 132, 61, 10, 24, 4, 8
2023/12/5, 128, 75, 28, 22, 6, 8
2023/12/6, 161, 72, 28, 30, 4, 9
2023/12/7, 157, 94, 18, 28, 6, 11
2023/12/8, 175, 98, 9, 30, 4, 11
2023/12/9, 178, 103, 11, 33, 5, 12
2023/12/10, 184, 83, 11, 26, 4, 9
2023/12/11, 166, 46, 5, 13, 3, 8
2023/12/12, 99, 41, 9, 19, 3, 8
2023/12/13, 82, 66, 18, 21, 4, 8
2023/12/14, 143, 48, 17, 15, 3, 7
2023/12/15, 97, 55, 15, 13, 3, 6
2023/12/16, 88, 53, 18, 15, 2, 6
2023/12/17, 96, 54, 17, 15, 4, 8
2023/12/18, 104, 59, 13, 21, 2, 9
2023/12/19, 127, 58, 14, 22, 4, 10
2023/12/20, 132, 60, 8, 23, 4, 10
2023/12/21, 130, 64, 13, 22, 4, 10
2023/12/22, 144, 66, 19, 26, 4, 9
2023/12/23, 148, 78, 32, 28, 5, 10
2023/12/24, 163, 80, 21, 33, 4, 13
2023/12/25, 161, 93, 23, 29, 7, 11
2023/12/26, 176, 100, 28, 37, 5, 15
2023/12/27, 180, 126, 3, 35, 8, 16
2023/12/28, 208, 117, 16, 26, 5, 12
2023/12/29, 206, 105, 22, 27, 4, 15
2023/12/30, 188, 94, 14, 27, 4, 13
2023/12/31, 178, 67, 9, 22, 3, 10
2023/7/1, 73, 28, 53, 16, 3, 5
2023/7/2, 62, 33, 28, 16, 3, 5
2023/7/3, 71, 26, 54, 11, 4, 3
2023/7/4, 65, 40, 90, 19, 5, 5
2023/7/5, 62, 39, 102, 17, 4, 4
2023/7/6, 72, 50, 91, 17, 3, 5
2023/7/7, 88, 57, 72, 23, 4, 5
2023/7/8, 100, 42, 90, 11, 4, 5
2023/7/9, 77, 37, 53, 13, 4, 4
2023/7/10, 70, 33, 76, 11, 4, 3
2023/7/11, 66, 27, 59, 10, 4, 3
2023/7/12, 61, 36, 80, 11, 3, 3
2023/7/13, 67, 23, 40, 7, 3, 2
2023/7/14, 58, 43, 108, 16, 3, 4
2023/7/15, 77, 56, 111, 22, 4, 6
2023/7/16, 98, 44, 129, 20, 4, 5
2023/7/17, 81, 40, 68, 20, 4, 4
2023/7/18, 71, 32, 24, 16, 3, 4
2023/7/19, 72, 29, 49, 10, 3, 4
2023/7/20, 66, 21, 29, 11, 2, 4
2023/7/21, 56, 31, 73, 12, 3, 4
2023/7/22, 61, 36, 78, 12, 4, 5
2023/7/23, 74, 35, 30, 16, 5, 5
2023/7/24, 70, 23, 44, 11, 3, 5
2023/7/25, 52, 35, 31, 14, 4, 6
2023/7/26, 78, 27, 18, 15, 3, 4
2023/7/27, 66, 24, 14, 16, 3, 3
2023/7/28, 61, 29, 64, 13, 4, 3
2023/7/29, 71, 35, 103, 17, 4, 3
2023/7/30, 70, 40, 74, 16, 4, 4
2023/7/31, 73, 26, 52, 13, 4, 3
2023/8/1, 60, 29, 43, 11, 3, 3
2023/8/2, 66, 25, 39, 12, 4, 4
2023/8/3, 49, 32, 72, 17, 5, 4
2023/8/4, 59, 38, 66, 14, 5, 4
2023/8/5, 76, 32, 77, 12, 5, 5
2023/8/6, 62, 29, 65, 13, 6, 4
2023/8/7, 64, 31, 60, 14, 5, 5
2023/8/8, 62, 29, 45, 14, 5, 3
2023/8/9, 61, 28, 51, 10, 3, 3
2023/8/10, 58, 34, 64, 11, 3, 4
2023/8/11, 65, 30, 48, 10, 3, 3
2023/8/12, 60, 31, 71, 8, 3, 4
2023/8/13, 68, 30, 70, 11, 3, 4
2023/8/14, 63, 28, 67, 10, 2, 3
2023/8/15, 55, 35, 90, 15, 3, 4
2023/8/16, 65, 42, 92, 20, 4, 6
2023/8/17, 80, 54, 76, 14, 4, 5
2023/8/18, 123, 51, 87, 8, 4, 5
2023/8/19, 94, 51, 73, 9, 4, 7
2023/8/20, 97, 46, 40, 11, 3, 5
2023/8/21, 99, 43, 83, 20, 5, 6
2023/8/22, 87, 49, 62, 20, 4, 6
2023/8/23, 85, 56, 46, 11, 4, 7
2023/8/24, 132, 37, 29, 14, 3, 6
2023/8/25, 88, 29, 22, 10, 3, 6
2023/8/26, 68, 25, 41, 9, 3, 5
2023/8/27, 58, 27, 73, 19, 4, 7
2023/8/28, 60, 42, 60, 23, 5, 7
2023/8/29, 76, 37, 70, 11, 6, 6
