일자,종가,시가,고가,저가,거래량,변동
2022-08-05,831.64,826.23,832.27,826.23,931760000.0,79.0
2022-08-08,830.86,829.77,831.12,825.94,931450000.0,-9.0
2022-08-09,833.65,831.13,833.94,826.45,976690000.0,34.0
2022-08-10,820.27,829.29,829.29,820.27,897220000.0,-160.0
2022-08-11,832.15,831.99,834.88,828.27,897830000.0,145.0
2022-08-12,831.63,831.18,833.7,826.72,792430000.0,-6.0
2022-08-16,834.74,835.2,836.49,831.69,887230000.0,37.0
2022-08-17,827.42,834.91,834.96,825.46,112999999.99999999,-88.0
2022-08-18,826.06,822.71,826.75,817.52,950530000.0,-16.0
2022-08-19,814.17,827.25,827.32,814.17,887450000.0,-144.0
2022-08-22,795.87,806.9,806.92,795.87,811880000.0,-225.0
2022-08-23,783.42,789.95,793.81,781.92,855720000.0,-156.0
2022-08-24,793.14,788.36,793.14,782.97,714900000.0,124.0
2022-08-25,807.37,795.18,807.37,794.16,630310000.0,179.0
2022-08-26,802.45,810.33,813.0,801.84,718360000.0,-61.0
2022-08-29,779.89,780.48,783.45,775.33,619620000.0,-281.0
2022-08-30,797.02,783.99,797.03,783.99,667240000.0,220.00000000000003
2022-08-31,807.04,792.33,807.19,791.01,637450000.0,126.0
2022-09-01,788.32,800.74,801.02,788.13,711360000.0,-231.99999999999997
2022-09-02,785.88,793.11,795.87,784.67,801800000.0,-31.0
2022-09-05,771.43,784.83,786.6,768.82,741710000.0,-184.0
2022-09-06,779.46,774.23,781.9,774.23,732720000.0,104.0
2022-09-07,768.19,776.82,776.99,765.08,795840000.0,-145.0
2022-09-08,777.81,776.59,781.52,775.31,738190000.0,125.0
2022-09-13,796.79,790.89,796.83,790.83,842460000.0,244.0
2022-09-14,782.93,775.93,784.45,770.05,858080000.0,-174.0
2022-09-15,781.38,786.33,787.0,780.31,851720000.0,-20.0
2022-09-16,770.04,776.49,780.25,768.7,889030000.0,-145.0
2022-09-19,751.91,771.52,772.45,750.64,882640000.0,-235.0
2022-09-20,760.35,758.35,764.4,757.33,804840000.0,112.00000000000001
2022-09-21,754.89,757.13,761.35,750.14,941670000.0,-72.0
2022-09-22,751.41,746.82,751.58,736.11,978690000.0,-46.0
2022-09-23,729.36,749.87,749.87,728.29,883280000.0,-293.0
2022-09-26,692.37,719.6,719.6,690.6,943310000.0,-507.0
2022-09-27,698.11,694.53,700.38,681.59,947760000.0,83.0
2022-09-28,673.87,696.38,702.72,668.3,911990000.0,-347.0
2022-09-29,675.07,686.63,695.49,675.07,803930000.0,18.0
2022-09-30,672.65,668.26,677.68,661.65,786870000.0,-36.0
2022-10-04,696.79,685.19,696.79,683.63,667600000.0,359.0
2022-10-05,685.34,706.76,707.59,683.15,813670000.0,-164.0
2022-10-06,706.01,690.48,706.43,690.48,113999999.99999999,302.0
2022-10-07,698.49,700.71,707.42,697.59,114999999.99999999,-107.0
2022-10-11,669.5,685.3,685.3,667.63,115999999.99999999,-415.00000000000006
2022-10-12,671.67,669.59,673.42,663.6,113999999.99999999,32.0
2022-10-13,651.59,669.36,669.71,650.39,105000000.0,-299.0
2022-10-14,678.24,665.17,679.92,665.17,893520000.0,409.0
2022-10-17,682.0,667.61,682.39,664.83,814420000.0,55.00000000000001
2022-10-18,697.09,692.39,697.37,685.9,107000000.0,221.0
2022-10-19,690.56,697.94,705.84,689.67,105000000.0,-94.0
2022-10-20,680.44,688.44,693.14,675.89,105000000.0,-147.0
2022-10-21,674.48,678.16,682.49,674.48,103000000.0,-88.0
2022-10-24,688.5,686.43,693.44,686.43,817960000.0,208.0
2022-10-25,688.85,690.77,695.95,686.21,973740000.0,5.0
2022-10-26,683.17,690.67,691.13,683.14,963240000.0,-82.0
2022-10-27,695.09,686.41,695.22,686.41,852170000.0,174.0
2022-10-28,687.63,690.71,695.51,687.19,847490000.0,-107.0
2022-10-31,695.33,694.69,695.62,689.97,751260000.0,112.00000000000001
2022-11-01,700.05,695.45,700.07,693.92,920260000.0,68.0
2022-11-02,697.37,697.4,699.24,694.94,858230000.0,-38.0
2022-11-03,694.13,685.42,695.63,683.74,707280000.0,-46.0
2022-11-04,693.89,691.69,694.17,684.99,737320000.0,-3.0
2022-11-07,700.48,696.22,700.49,695.1,722340000.0,95.0
2022-11-08,713.33,703.36,713.33,703.36,846230000.0,183.0
2022-11-09,714.6,715.19,717.09,711.15,931480000.0,18.0
2022-11-10,707.78,708.49,712.48,705.7,104000000.0,-95.0
2022-11-11,731.22,727.22,732.12,724.53,108000000.0,331.0
2022-11-14,729.54,732.29,734.73,728.81,110000000.00000001,-23.0
2022-11-15,744.96,730.33,744.96,730.33,112999999.99999999,211.0
2022-11-16,743.1,746.55,746.62,737.87,119000000.0,-25.0
2022-11-17,737.54,740.62,742.29,735.04,978990000.0,-75.0
2022-11-18,731.92,738.34,742.17,731.53,130000000.0,-76.0
2022-11-21,718.57,733.0,733.65,717.55,981800000.0,-182.0
2022-11-22,712.26,716.24,719.8,711.92,895810000.0,-88.0
2022-11-23,725.59,718.29,725.64,718.29,830060000.0,187.0
2022-11-24,738.22,729.41,738.7,729.41,793570000.0,174.0
2022-11-25,733.56,737.46,737.53,732.48,710330000.0,-63.0
2022-11-28,717.9,731.81,731.81,717.13,878680000.0,-213.0
2022-11-29,727.54,715.02,727.6,713.26,794010000.0,134.0
2022-11-30,729.54,726.56,729.54,722.4,813570000.0,27.0
2022-12-01,740.6,740.97,744.56,739.16,825110000.0,152.0
2022-12-02,732.95,740.13,740.18,732.41,856590000.0,-103.0
2022-12-05,733.32,736.45,739.77,731.07,106000000.0,5.0
2022-12-06,719.44,726.32,727.34,719.29,926870000.0,-189.0
2022-12-07,718.14,715.63,722.62,711.63,982850000.0,-18.0
2022-12-08,712.52,718.37,719.69,711.08,107000000.0,-78.0
2022-12-09,719.49,717.24,721.14,712.4,128000000.0,98.0
2022-12-12,715.22,716.88,718.31,714.26,964000000.0,-59.0
2022-12-13,715.16,717.64,719.33,712.21,119000000.0,-1.0
2022-12-14,729.0,718.17,729.17,718.17,108000000.0,194.0
2022-12-15,722.68,725.32,730.51,721.46,957410000.0,-87.0
2022-12-16,717.41,711.33,720.48,710.2,889440000.0,-73.0
2022-12-19,717.22,716.8,722.42,714.63,776380000.0,-3.0
2022-12-20,703.13,715.13,715.29,701.44,977950000.0,-196.0
2022-12-21,705.7,708.13,709.95,701.61,938030000.0,37.0
2022-12-22,715.02,710.47,715.35,709.52,851990000.0,132.0
2022-12-23,691.25,704.93,704.93,691.25,111000000.00000001,-332.0
2022-12-26,694.68,691.94,696.96,686.8,797710000.0,50.0
2022-12-27,704.19,697.25,704.21,697.25,901440000.0,137.0
2022-12-28,692.37,699.24,699.39,691.01,834830000.0,-168.0
2022-12-29,679.29,691.35,693.12,675.8,952160000.0,-189.0
2023-01-02,671.51,683.84,688.77,670.38,742770000.0,-114.99999999999999
2023-01-03,674.95,672.18,675.75,660.32,935980000.0,51.0
2023-01-04,683.67,670.18,683.67,667.3,901760000.0,129.0
2023-01-05,679.92,685.78,688.35,677.77,885280000.0,-55.00000000000001
2023-01-06,688.94,677.28,691.17,676.4,818510000.0,133.0
2023-01-09,701.21,695.02,701.21,695.02,101000000.0,178.0
2023-01-10,696.05,700.16,704.6,694.92,115999999.99999999,-74.0
2023-01-11,709.77,701.29,710.29,701.29,125000000.0,197.0
2023-01-12,710.82,713.56,714.1,707.54,125000000.0,15.0
2023-01-13,711.82,712.24,714.75,709.26,108000000.0,14.000000000000002
2023-01-16,716.89,714.71,718.15,713.19,123000000.0,71.0
2023-01-17,709.71,716.7,718.9,708.54,115999999.99999999,-100.0
2023-01-18,711.75,711.12,713.28,708.79,118000000.0,28.999999999999996
2023-01-19,712.89,707.66,712.94,705.76,101000000.0,16.0
2023-01-20,717.97,712.32,718.03,712.32,101000000.0,71.0
2023-01-25,732.35,725.23,732.42,725.23,102000000.0,200.0
2023-01-26,738.94,734.37,740.99,733.23,121000000.0,90.0
2023-01-27,741.25,741.2,742.07,737.9,113999999.99999999,31.0
2023-01-30,738.62,743.73,746.33,736.9,105000000.0,-35.0
2023-01-31,740.49,735.19,740.98,732.33,975260000.0,25.0
2023-02-01,750.96,744.9,752.5,744.03,107000000.0,141.0
2023-02-02,764.62,759.53,764.84,758.72,122000000.0,182.0
2023-02-03,766.79,765.37,768.03,761.82,113999999.99999999,28.000000000000004
2023-02-06,761.33,763.66,766.23,760.65,119000000.0,-71.0
2023-02-07,772.79,762.47,773.79,762.3,126000000.0,151.0
2023-02-08,779.98,777.43,779.98,776.3,146000000.0,93.0
2023-02-09,784.58,776.6,784.64,776.26,141000000.0,59.0
2023-02-10,772.44,783.07,784.52,771.62,131000000.0,-155.0
2023-02-13,772.55,771.5,774.08,767.64,120000000.0,1.0
2023-02-14,779.58,778.05,780.13,774.61,127000000.0,91.0
2023-02-15,765.46,782.55,784.38,763.81,142000000.0,-181.0
2023-02-16,784.71,772.17,784.71,772.16,124000000.0,250.99999999999997
2023-02-17,775.62,775.03,780.78,772.96,862500000.0,-115.99999999999999
2023-02-20,788.89,777.68,789.26,773.86,889520000.0,171.0
2023-02-21,793.42,789.45,793.42,786.48,102000000.0,56.99999999999999
2023-02-22,778.51,782.83,787.85,774.54,112999999.99999999,-188.0
2023-02-23,783.28,782.18,784.59,774.1,927830000.0,61.0
2023-02-24,778.88,784.94,786.09,774.21,119000000.0,-56.00000000000001
2023-02-27,780.3,775.01,781.54,769.75,114999999.99999999,18.0
2023-02-28,791.6,784.23,793.65,783.66,101000000.0,145.0
2023-03-02,787.19,793.63,797.01,786.52,102000000.0,-56.00000000000001
2023-03-03,802.42,792.9,802.45,792.61,110000000.00000001,193.0
2023-03-06,816.51,810.61,816.62,804.47,111000000.00000001,176.0
2023-03-07,815.76,814.27,818.56,810.47,139000000.0,-9.0
2023-03-08,813.95,809.14,817.17,807.95,126000000.0,-22.0
2023-03-09,809.22,817.03,817.12,801.1,137000000.0,-57.99999999999999
2023-03-10,788.6,796.57,798.96,785.66,120000000.0,-254.99999999999997
2023-03-13,788.89,784.02,789.18,771.03,118000000.0,4.0
2023-03-14,758.05,788.44,789.22,758.05,113999999.99999999,-391.0
2023-03-15,781.17,774.53,784.59,773.65,103000000.0,305.0
2023-03-16,781.98,780.53,785.54,767.11,111000000.00000001,10.0
2023-03-17,797.39,791.18,798.62,785.98,114999999.99999999,197.0
2023-03-20,802.2,793.04,803.42,791.45,110000000.00000001,60.0
2023-03-21,802.53,806.51,809.33,802.42,106000000.0,4.0
2023-03-22,813.43,811.17,813.43,807.91,112000000.00000001,136.0
2023-03-23,812.19,807.53,824.2,806.4,118000000.0,-15.0
2023-03-24,824.11,820.16,824.11,814.07,129000000.0,147.0
2023-03-27,827.69,827.95,829.18,817.81,118000000.0,43.0
2023-03-28,833.51,831.07,833.68,825.4,122000000.0,70.0
2023-03-29,843.94,833.9,843.94,832.44,131000000.0,125.0
2023-03-30,850.48,850.78,852.59,846.1,150000000.0,77.0
2023-03-31,847.52,849.98,851.13,842.61,128000000.0,-35.0
2023-04-03,854.96,850.86,855.2,847.7,114999999.99999999,88.0
2023-04-04,857.18,853.92,861.13,852.02,131000000.0,26.0
2023-04-05,872.36,857.54,872.44,856.15,150000000.0,177.0
2023-04-06,865.58,869.65,869.94,859.13,142000000.0,-78.0
2023-04-07,880.07,871.83,880.07,866.58,167000000.0,167.0
2023-04-10,887.78,882.75,890.96,877.31,159000000.0,88.0
2023-04-11,898.94,893.2,899.37,879.73,156000000.0,126.0
2023-04-12,890.62,897.11,900.83,888.63,199000000.0,-93.0
2023-04-13,894.25,885.5,895.29,875.42,170000000.0,41.0
2023-04-14,903.84,902.56,906.69,900.7,146000000.0,107.0
2023-04-17,909.5,905.35,909.5,898.84,154000000.0,63.0
2023-04-18,909.02,910.75,910.75,902.9,197000000.0,-5.0
2023-04-19,909.2,908.87,913.97,907.59,188000000.0,2.0
2023-04-20,885.71,905.81,906.0,884.33,231999999.99999997,-258.0
2023-04-21,868.82,884.27,888.21,868.36,202000000.0,-191.0
2023-04-24,855.23,867.38,870.08,852.48,131000000.0,-156.0
2023-04-25,838.71,857.54,858.91,828.25,154000000.0,-193.0
2023-04-26,830.44,835.94,846.42,829.19,126000000.0,-99.0
2023-04-27,850.21,831.89,850.88,823.19,146000000.0,238.0
2023-04-28,842.83,860.11,860.11,839.67,115999999.99999999,-87.0
2023-05-02,855.61,845.18,855.61,844.68,103000000.0,152.0
2023-05-03,843.18,848.05,852.23,841.81,117000000.0,-145.0
2023-05-04,845.06,842.13,847.69,839.08,119000000.0,22.0
2023-05-08,842.28,851.52,854.32,842.07,127000000.0,-33.0
2023-05-09,835.85,841.41,843.4,827.78,118000000.0,-76.0
2023-05-10,829.74,836.02,839.86,827.88,132000000.0,-73.0
2023-05-11,824.54,836.6,840.66,821.94,175000000.0,-63.0
2023-05-12,822.43,824.11,828.14,820.24,169000000.0,-26.0
2023-05-15,814.53,820.5,820.5,806.47,128000000.0,-96.0
2023-05-16,816.75,818.96,822.64,813.32,137000000.0,27.0
2023-05-17,834.19,815.58,834.2,814.65,127000000.0,214.0
2023-05-18,835.89,839.27,841.1,833.73,132000000.0,20.0
2023-05-19,841.72,839.56,842.21,836.68,131000000.0,70.0
2023-05-22,852.04,840.97,852.33,837.49,109000000.00000001,123.0
2023-05-23,859.16,853.57,861.3,853.57,127000000.0,84.0
2023-05-24,855.46,856.25,857.84,853.0,114999999.99999999,-43.0
2023-05-25,847.72,857.3,860.01,845.84,125000000.0,-90.0
2023-05-26,843.23,849.8,853.06,842.17,118000000.0,-53.0
2023-05-30,851.5,850.0,851.53,844.48,123000000.0,98.0
2023-05-31,856.94,851.37,860.3,850.88,107000000.0,64.0
2023-06-01,863.78,855.95,863.86,855.46,982020000.0,80.0
2023-06-02,868.06,866.16,868.17,864.97,111000000.00000001,50.0
2023-06-05,870.28,871.05,872.95,865.13,105000000.0,26.0
2023-06-07,880.72,872.1,880.81,872.1,109000000.00000001,120.0
2023-06-08,876.13,878.86,879.44,871.5,112000000.00000001,-52.0
2023-06-09,883.71,882.11,886.52,880.76,107000000.0,87.0
2023-06-12,885.76,887.2,887.2,881.76,101000000.0,23.0
2023-06-13,896.81,890.81,898.28,889.58,112000000.00000001,125.0
2023-06-14,871.83,899.35,899.85,870.48,134000000.00000001,-279.0
2023-06-15,878.04,877.62,884.55,865.48,112000000.00000001,71.0
2023-06-16,887.95,882.45,888.27,878.99,949460000.0,112.99999999999999
2023-06-19,888.61,888.52,889.49,881.14,114999999.99999999,7.000000000000001
2023-06-20,886.41,886.47,891.0,883.09,130000000.0,-25.0
2023-06-21,875.7,887.26,890.94,875.33,122000000.0,-121.0
2023-06-22,876.38,870.79,880.12,869.79,134000000.00000001,8.0
2023-06-23,874.84,880.37,880.46,872.28,129000000.0,-18.0
2023-06-26,879.5,874.31,881.24,869.29,129000000.0,53.0
2023-06-27,874.14,877.88,878.43,867.68,122000000.0,-61.0
2023-06-28,866.97,879.61,880.23,866.7,115999999.99999999,-82.0
2023-06-29,861.79,868.65,870.75,859.77,117000000.0,-60.0
2023-06-30,868.24,862.7,869.24,853.68,100000000.0,75.0
2023-07-03,889.29,873.91,889.29,873.66,884080000.0,242.0
2023-07-04,890.0,890.94,894.7,883.41,972950000.0,8.0
2023-07-05,891.18,890.49,895.63,889.23,918620000.0,13.0
2023-07-06,870.53,889.3,889.77,869.46,112999999.99999999,-231.99999999999997
2023-07-07,867.27,868.08,872.29,861.2,104000000.0,-37.0
2023-07-10,860.35,868.0,870.18,857.35,101000000.0,-80.0
2023-07-11,878.73,866.55,878.76,865.65,935390000.0,214.0
2023-07-12,879.88,878.97,880.53,873.91,104000000.0,13.0
2023-07-13,893.07,885.21,895.23,884.33,112000000.00000001,150.0
2023-07-14,896.28,898.17,899.68,890.21,106000000.0,36.0
2023-07-17,898.29,894.75,899.44,891.18,112000000.00000001,22.0
2023-07-18,914.14,901.43,914.18,901.12,113999999.99999999,176.0
2023-07-19,923.72,917.51,923.9,910.25,102000000.0,105.0
2023-07-20,931.6,918.27,931.79,913.98,978780000.0,85.0
2023-07-21,934.58,918.51,937.29,918.19,992320000.0,32.0
2023-07-24,929.9,934.99,935.55,920.89,966470000.0,-50.0
2023-07-25,939.96,932.17,945.47,924.31,932870000.0,108.0
2023-07-26,900.63,945.57,956.4,886.14,124000000.0,-418.0
2023-07-27,883.79,897.44,912.57,878.8,892730000.0,-187.0
2023-07-28,913.74,880.23,914.6,877.96,677660000.0,339.0
2023-07-31,935.97,923.01,938.43,921.39,691580000.0,243.00000000000003
2023-08-01,939.67,944.71,952.12,926.75,924070000.0,40.0
2023-08-02,909.76,931.17,940.06,907.87,951130000.0,-318.0
2023-08-03,920.32,911.28,920.41,897.89,114999999.99999999,115.99999999999999
2023-08-04,918.43,921.16,922.89,914.3,106000000.0,-21.0
2023-08-07,898.22,913.25,913.25,894.48,110000000.00000001,-220.00000000000003
2023-08-08,892.34,901.76,903.78,889.25,114999999.99999999,-65.0
2023-08-09,908.98,891.08,912.94,889.94,101000000.0,186.0
2023-08-10,911.29,904.68,912.65,899.01,126000000.0,25.0
2023-08-11,912.2,913.97,918.18,908.27,139000000.0,10.0
2023-08-14,901.68,907.43,908.13,894.08,118000000.0,-114.99999999999999
2023-08-16,878.29,893.93,895.42,877.85,122000000.0,-259.0
2023-08-17,886.04,875.15,887.67,863.32,111000000.00000001,88.0
2023-08-18,877.32,878.52,882.08,874.27,112000000.00000001,-98.0
2023-08-21,888.71,881.09,894.58,879.8,106000000.0,130.0
2023-08-22,893.33,898.4,899.21,889.71,123000000.0,52.0
2023-08-23,882.87,892.65,892.65,881.4,144000000.0,-117.0
2023-08-24,901.74,893.46,902.64,892.12,128000000.0,214.0
2023-08-25,899.38,891.21,902.81,890.08,115999999.99999999,-26.0
2023-08-28,909.38,907.53,909.48,901.84,107000000.0,111.00000000000001
2023-08-29,916.24,911.94,918.39,907.82,131000000.0,75.0
2023-08-30,923.81,925.08,926.44,921.05,128000000.0,83.0
2023-08-31,928.4,925.57,930.42,923.4,128000000.0,50.0
2023-09-01,919.74,926.37,928.0,919.74,107000000.0,-93.0
2023-09-04,919.16,918.12,921.63,913.04,111000000.00000001,-6.0
2023-09-05,921.48,918.85,922.65,913.02,108000000.0,25.0
2023-09-06,917.95,923.61,927.28,916.08,109000000.00000001,-38.0
2023-09-07,906.36,914.63,921.79,902.95,128000000.0,-126.0
2023-09-08,914.18,908.08,914.18,902.77,125000000.0,86.0
2023-09-11,912.55,918.43,918.43,907.9,975190000.0,-18.0
2023-09-12,898.04,918.1,918.96,895.96,118000000.0,-159.0
2023-09-13,882.72,895.94,899.8,882.27,108000000.0,-171.0
2023-09-14,899.47,888.19,899.47,886.46,102000000.0,190.0
2023-09-15,899.03,900.62,902.4,897.11,941820000.0,-5.0
2023-09-18,891.29,892.18,896.37,889.99,906670000.0,-86.0
2023-09-19,883.89,891.57,894.26,882.42,105000000.0,-83.0
2023-09-20,882.72,883.74,886.65,874.92,102000000.0,-13.0
2023-09-21,860.68,875.52,879.82,859.51,105000000.0,-250.0
2023-09-22,857.35,851.93,860.68,847.56,103000000.0,-39.0
2023-09-25,839.17,856.79,859.04,839.17,869430000.0,-212.0
2023-09-26,827.82,841.8,845.3,827.82,112000000.00000001,-135.0
2023-09-27,841.02,823.2,841.97,821.71,844480000.0,159.0
2023-10-04,807.4,832.3,832.3,806.47,816990000.0,-400.0
2023-10-05,801.02,817.89,820.06,800.36,874560000.0,-79.0
2023-10-06,816.39,803.88,818.37,803.88,776640000.0,192.0
2023-10-10,795.0,821.22,823.27,792.91,978040000.0,-262.0
2023-10-11,817.12,805.03,821.83,805.03,856190000.0,278.0
2023-10-12,835.49,822.27,835.79,822.27,104000000.0,225.0
2023-10-13,822.78,831.21,834.66,817.66,106000000.0,-152.0
2023-10-16,810.54,812.57,813.19,800.62,105000000.0,-149.0
2023-10-17,820.38,817.47,825.33,817.29,948110000.0,121.0
2023-10-18,808.89,816.92,820.09,807.45,864010000.0,-140.0
2023-10-19,784.04,796.15,796.36,782.63,878330000.0,-307.0
2023-10-20,769.25,775.81,779.92,759.4,980560000.0,-189.0
2023-10-23,763.69,766.56,774.36,762.51,762340000.0,-72.0
2023-10-24,784.86,771.03,784.86,750.32,951760000.0,277.0
2023-10-25,770.84,788.01,788.01,770.84,102000000.0,-179.0
2023-10-26,743.85,751.64,756.43,740.51,839570000.0,-350.0
2023-10-27,748.49,749.87,760.51,738.92,665630000.0,62.0
2023-10-30,757.12,747.24,760.87,744.63,648820000.0,114.99999999999999
2023-10-31,736.1,758.65,759.24,734.2,868120000.0,-278.0
2023-11-01,739.23,742.98,749.65,737.52,753920000.0,43.0
2023-11-02,772.84,753.37,773.39,753.37,794260000.0,455.0
2023-11-03,782.05,779.28,782.53,768.38,810110000.0,119.0
2023-11-06,839.45,794.49,839.45,793.72,849330000.0,734.0
2023-11-07,824.37,842.16,847.37,805.81,928090000.0,-180.0
2023-11-08,811.02,821.98,831.45,810.15,884420000.0,-162.0
2023-11-09,802.87,813.89,814.92,797.44,921920000.0,-100.0
2023-11-10,789.31,792.86,794.73,785.45,863200000.0,-169.0
2023-11-13,774.42,796.41,798.15,774.33,998050000.0,-189.0
2023-11-14,794.19,779.47,794.91,779.47,841490000.0,254.99999999999997
2023-11-15,809.36,808.68,813.06,805.27,816590000.0,191.0
2023-11-16,811.11,809.12,815.82,804.74,905410000.0,22.0
2023-11-17,799.06,807.61,807.62,795.66,804590000.0,-149.0
2023-11-20,813.08,797.83,815.27,797.51,786860000.0,175.0
2023-11-21,817.01,816.34,819.14,811.24,897450000.0,48.0
2023-11-22,814.61,811.2,817.28,809.83,842430000.0,-28.999999999999996
2023-11-23,815.98,816.16,819.91,813.25,909850000.0,17.0
2023-11-24,815.0,817.02,818.74,814.22,741070000.0,-12.0
2023-11-27,810.25,816.55,816.6,809.26,794000000.0,-57.99999999999999
2023-11-28,816.44,811.76,816.62,811.06,933900000.0,76.0
2023-11-29,822.44,817.9,823.81,812.95,916370000.0,73.0
2023-11-30,831.68,819.23,831.68,819.23,774890000.0,112.00000000000001
2023-12-01,827.24,826.3,831.03,822.03,997870000.0,-53.0
2023-12-04,828.52,828.66,837.95,823.99,101000000.0,15.0
2023-12-05,813.38,823.86,828.25,810.52,106000000.0,-183.0
2023-12-06,819.54,816.66,822.39,814.0,882760000.0,76.0
2023-12-07,813.2,820.46,820.46,810.9,794860000.0,-77.0
2023-12-08,830.37,818.71,830.99,818.5,862260000.0,211.0
2023-12-11,835.25,831.83,839.15,831.64,930370000.0,59.0
2023-12-12,839.53,835.41,842.56,833.67,122000000.0,51.0
2023-12-13,829.31,837.55,838.25,828.72,107000000.0,-122.0
2023-12-14,840.59,841.75,845.54,834.66,104000000.0,136.0
2023-12-15,838.31,844.76,846.7,834.94,108000000.0,-27.0
2023-12-18,850.96,844.78,854.07,843.61,802090000.0,151.0
2023-12-19,858.3,850.36,858.65,849.33,107000000.0,86.0
2023-12-20,862.98,861.96,865.02,860.56,112000000.00000001,55.00000000000001
2023-12-21,859.44,855.76,867.33,851.82,114999999.99999999,-41.0
2023-12-22,854.62,863.35,864.79,853.49,121000000.0,-56.00000000000001
2023-12-26,848.34,855.75,857.24,846.32,108000000.0,-73.0
2023-12-27,859.79,851.49,860.29,851.21,122000000.0,135.0
2023-12-28,866.57,860.42,866.57,856.53,125000000.0,79.0
2024-01-02,878.93,866.08,878.93,865.26,114999999.99999999,143.0
2024-01-03,871.57,872.21,872.44,865.12,126000000.0,-84.0
2024-01-04,866.25,865.35,872.79,860.45,122000000.0,-61.0
2024-01-05,878.33,866.81,878.98,864.86,105000000.0,139.0
2024-01-08,879.34,880.24,882.88,875.34,115999999.99999999,11.0
2024-01-09,884.64,886.1,890.06,881.97,117000000.0,60.0
2024-01-10,875.46,884.08,884.08,872.68,127000000.0,-104.0
2024-01-11,882.53,878.12,885.75,878.12,148000000.0,81.0
2024-01-12,868.08,878.69,880.3,865.81,111000000.00000001,-164.0
2024-01-15,859.71,865.45,869.69,855.0,996410000.0,-96.0
2024-01-16,854.83,857.39,864.9,846.47,103000000.0,-56.99999999999999
2024-01-17,833.05,856.61,856.97,832.7,111000000.00000001,-254.99999999999997
2024-01-18,840.33,834.01,848.63,830.06,117000000.0,87.0
2024-01-19,842.67,848.66,856.05,837.87,122000000.0,28.000000000000004
2024-01-22,839.69,848.87,849.32,836.89,132000000.0,-35.0
2024-01-23,840.11,840.62,848.65,833.24,125000000.0,5.0
2024-01-24,836.21,841.45,842.9,828.12,142000000.0,-46.0
2024-01-25,823.74,833.34,833.34,820.64,157000000.0,-149.0
2024-01-26,837.24,818.76,839.52,817.06,124000000.0,164.0
2024-01-29,819.14,841.21,841.21,815.54,125000000.0,-216.0
2024-01-30,818.86,826.0,828.54,811.57,110000000.00000001,-3.0
2024-01-31,799.24,813.8,818.9,799.24,113999999.99999999,-240.0
2024-02-01,798.73,796.26,800.91,786.28,112000000.00000001,-6.0
2024-02-02,814.77,803.71,817.74,803.71,110000000.00000001,200.99999999999997
2024-02-05,807.99,812.28,813.83,807.36,974410000.0,-83.0
2024-02-06,807.03,804.36,808.39,795.37,107000000.0,-12.0
2024-02-07,811.92,811.51,820.06,809.18,827980000.0,61.0
2024-02-08,826.58,816.82,828.03,816.27,912500000.0,181.0
2024-02-13,845.15,831.14,846.58,830.66,896290000.0,225.0
2024-02-14,853.3,833.24,854.44,831.56,109000000.00000001,96.0
2024-02-15,859.21,860.13,861.37,852.79,122000000.0,69.0
2024-02-16,857.6,863.69,864.24,854.72,134000000.00000001,-19.0
2024-02-19,858.47,854.28,862.08,853.52,127000000.0,10.0
2024-02-20,866.17,858.08,866.17,854.58,139000000.0,90.0
2024-02-21,864.07,861.58,872.38,860.91,173000000.0,-24.0
2024-02-22,870.11,868.22,871.46,864.56,148000000.0,70.0
2024-02-23,868.57,873.21,875.58,866.22,149000000.0,-18.0
2024-02-26,867.4,869.08,872.52,866.43,122000000.0,-13.0
2024-02-27,853.75,870.1,870.1,850.77,119000000.0,-157.0
2024-02-28,863.39,859.78,868.71,858.56,110000000.00000001,112.99999999999999
2024-02-29,862.96,862.55,865.88,858.3,137000000.0,-5.0
2024-03-04,872.97,869.36,875.3,869.36,113999999.99999999,115.99999999999999
2024-03-05,866.37,869.36,869.36,863.4,121000000.0,-76.0
2024-03-06,870.67,861.67,872.06,859.71,111000000.00000001,50.0
2024-03-07,863.37,874.3,874.53,860.01,113999999.99999999,-84.0
2024-03-08,873.18,869.18,873.18,866.18,127000000.0,113.99999999999999
2024-03-11,875.93,870.41,875.93,868.48,108000000.0,31.0
2024-03-12,889.71,877.37,889.71,876.62,106000000.0,157.0
2024-03-13,889.93,892.41,894.39,881.33,121000000.0,2.0
2024-03-14,887.52,889.53,892.31,881.95,107000000.0,-27.0
2024-03-15,880.46,882.67,884.6,875.87,111000000.00000001,-80.0
2024-03-18,894.48,882.58,894.48,882.58,973180000.0,159.0
2024-03-19,891.91,893.49,893.49,884.45,110000000.00000001,-28.999999999999996
2024-03-20,891.45,894.34,896.44,890.0,105000000.0,-5.0
2024-03-21,904.29,900.46,906.26,899.24,107000000.0,144.0
2024-03-22,903.98,902.7,905.64,900.84,108000000.0,-3.0
2024-03-25,913.69,906.45,916.01,905.7,961280000.0,107.0
2024-03-26,916.09,915.49,922.57,910.86,104000000.0,26.0
2024-03-27,911.25,914.33,918.49,905.26,113999999.99999999,-53.0
2024-03-28,910.05,912.33,914.38,908.98,110000000.00000001,-13.0
2024-03-29,905.5,912.31,914.25,903.61,946870000.0,-50.0
2024-04-01,912.45,909.62,920.05,907.48,914270000.0,77.0
2024-04-02,891.59,912.07,913.79,888.88,104000000.0,-229.0
